run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
17,1,0.13637160104174,0.5065358368369454,0.932521333190327,998,0.016663551330566406,0.033812642097473145,30.8,4699.83984375,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 0. 1.]
 ...
 [0. 0. 0. ... 1. 0. 1.]
 [1. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,50,0.004404950100415805,0.5253198719738348,0.9902828448875963,25407,0.44894981384277344,0.05906421062993068,28.1,4699.79296875,"[[0. 1. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [1. 0. 1. ... 1. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,100,0.026059861221003344,0.6305193092779774,0.9996353688346581,50314,0.8929643630981445,0.06315863250505806,28.9,4683.34375,"[[0. 1. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,150,0.02378578689901273,0.6325940242406117,0.9999707083682248,75215,1.3366875648498535,0.06808421785468298,27.9,4681.2890625,"[[0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,200,0.027893068923544206,0.6605856133595065,0.9999707881692849,100112,1.7826266288757324,0.07126716713407147,29.8,4685.0078125,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,250,0.00963215203693718,0.6214987800409649,0.9999785560618647,125007,2.23532772064209,0.07384386385579508,32.4,4680.15234375,"[[0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,300,0.03337282492277677,0.6591886944722263,0.9999997283546002,149896,2.686661720275879,0.07550450179267959,28.9,4680.51953125,"[[0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 1. 1.]
 ...
 [0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 1. 1. 0.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,350,0.006667093825775905,0.6623867782859323,0.9999999492698577,174803,3.1402714252471924,0.07739849579639924,32.4,4705.00390625,"[[0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,400,0.0027161414022384145,0.6707183829807801,0.9999999991998401,199714,3.601811408996582,0.07933652609066476,41.3,4653.60546875,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 ...
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,450,0.008523709455799888,0.6365997017537915,0.9999999991998401,224612,4.064877033233643,0.08117764382034606,34.7,4655.859375,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
17,500,0.023770405098148872,0.6053468055657496,0.9999999991998401,249506,4.530235528945923,0.08287196245022163,39.1,4672.609375,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]]",41.54415488243103,733.7896072864532,249506,4.530235528945923
