run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
28,1,0.15668607508871735,0.500575742437077,0.9690823187523022,998,0.01679229736328125,0.03352391719818115,26.3,4703.77734375,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 [1. 1. 1. ... 0. 1. 1.]
 ...
 [0. 0. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 1. 0.]
 [1. 1. 0. ... 0. 1. 1.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,50,0.02187471723288059,0.5085983993396245,0.9902839806490378,25413,0.4507575035095215,0.05930060966342103,30.7,4709.6484375,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 ...
 [1. 1. 0. ... 1. 0. 1.]
 [1. 0. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,100,0.008931851598383889,0.5579200404370996,0.9902840843055365,50321,0.8963541984558105,0.06245736556478066,29.2,4710.08984375,"[[0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 0. 1.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,150,0.05702529725275607,0.6394817694117576,0.9902840899914419,75234,1.3449931144714355,0.06811724909093995,31.6,4698.31640625,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]
 ...
 [0. 1. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,200,0.009228517127811753,0.6559179337200037,0.9902840900954386,100132,1.8059940338134766,0.07395322405876804,31.5,4702.3125,"[[0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 1.]
 ...
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,250,0.0048402113478466235,0.663848752193892,0.9902840900954386,125027,2.2772419452667236,0.07871871450507784,39.1,4731.2734375,"[[0. 1. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 1.]
 ...
 [1. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,300,0.06484720677154027,0.6798253669260382,0.9902840901224839,149927,2.748549699783325,0.08224232727507023,34.4,4724.04296875,"[[0. 1. 1. ... 0. 1. 1.]
 [1. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [1. 1. 1. ... 1. 0. 0.]
 [1. 1. 1. ... 0. 0. 1.]
 [1. 1. 1. ... 1. 0. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,350,0.013719323184969212,0.6719758126961721,0.9902840901224839,174828,3.2181694507598877,0.08522266268390535,33.9,4722.1640625,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [1. 0. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 1. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,400,0.032669081005383016,0.6740741412898796,0.9902840901224839,199726,3.6895225048065186,0.0880315488116105,33.0,4722.953125,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [1. 0. 1. ... 1. 0. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,450,0.04181858928071808,0.6408532204918604,0.9902840901224839,224622,4.15138053894043,0.09004254351698374,33.2,4745.9609375,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 1. 1. ... 0. 0. 1.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
28,500,0.021500718630293514,0.638008893359638,0.9902840901224839,249518,4.608735084533691,0.0922550208078411,34.0,4773.6875,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 1. 0.]]",46.24673914909363,1211.816697359085,249518,4.608735084533691
