run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
22,1,0.1032820349809182,0.5035075456444985,0.961558819059376,998,0.017874717712402344,0.034287452697753906,32.5,4636.921875,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 1. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 0. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,50,0.0273266833549336,0.5952197930337652,0.9902840899926051,25399,0.4596092700958252,0.0629258529812682,38.4,4672.88671875,"[[0. 1. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,100,0.0035757589608955698,0.6541276523326719,0.9902840901174359,50306,0.905381441116333,0.06745469924246911,32.2,4669.375,"[[0. 1. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,150,0.00313910728159994,0.656304875736498,0.996970638208848,75208,1.3602170944213867,0.0713144690785187,33.8,4672.23828125,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,200,0.02156719757319875,0.6693378914457714,0.9998784900677724,100108,1.808715581893921,0.07340750290979793,31.7,4658.14453125,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,250,0.02707214925956941,0.6351347737464209,0.9998833633293449,125016,2.2556569576263428,0.07523835702721342,33.2,4678.8046875,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,300,0.02598611163149095,0.6565357618106334,0.9999966861855464,149910,2.7101707458496094,0.07637443574164,29.7,4679.28515625,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 1. 0.]
 ...
 [1. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,350,0.02376528654787141,0.6663944351314643,0.999997635280174,174801,3.188002109527588,0.07874410444515044,34.4,4671.74609375,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,400,0.021708597103764216,0.6394829574045183,0.9999999967104534,199699,3.6580584049224854,0.08063798949605509,33.2,4672.546875,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,450,0.0032755107991165877,0.6537175881954078,0.9999999988442134,224601,4.12929630279541,0.08221019398082387,30.7,4674.26171875,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 1. 0. 1.]
 ...
 [1. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
22,500,0.005811830374510163,0.6165468112008703,0.9999999988442134,249504,4.603290796279907,0.08385479664374254,31.3,4673.76953125,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 1. 1.]]",42.03544330596924,949.7161977291107,249504,4.603290796279907
