run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
2,1,0.06157681810774407,0.5015728338326884,0.8045321788174178,999,0.018279552459716797,0.03454601764678955,28.9,4332.1328125,"[[0. 1. 1. ... 1. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 1. 0. ... 0. 0. 1.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,50,0.06842895433378304,0.5233616878561387,0.9902840769792882,25398,0.4708278179168701,0.06182271826500986,34.1,4342.54296875,"[[1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,100,0.056367971614766144,0.5073975695575113,0.9902840889717069,50305,0.93930983543396,0.0642438525020486,35.5,4348.546875,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 1. 1. ... 0. 1. 1.]
 [1. 1. 1. ... 1. 0. 1.]
 ...
 [0. 1. 1. ... 0. 1. 1.]
 [1. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,150,0.14008188025434287,0.5178248200250475,0.990284089154639,75195,1.407984733581543,0.06550352620762705,33.8,4341.30078125,"[[1. 0. 0. ... 1. 1. 1.]
 [1. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 1. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,200,0.003935208181269023,0.6186120051939153,0.9902840899042645,100105,1.8795781135559082,0.06739570608186485,32.6,4340.3828125,"[[1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,250,0.0029409221157745136,0.6449528725470314,0.9985796501902842,125005,2.3544604778289795,0.0717107822220639,33.9,4335.99609375,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,300,0.055171690204926405,0.6577836549251201,0.999810156484765,149899,2.810882329940796,0.07432514013246048,30.4,4337.46875,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,350,0.035205136737035736,0.6537921202230643,0.9999617030380045,174793,3.262648820877075,0.07671571321297235,31.2,4329.296875,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 1. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,400,0.01348594377168083,0.6742110222376319,0.9999623075879525,199685,3.711381435394287,0.07871416679344273,30.9,4335.8515625,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,450,0.013647012694457838,0.611111195161175,0.9999999849747736,224588,4.182089805603027,0.08090821285205511,36.3,4316.77734375,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
2,500,0.002546324566240099,0.6257812336210804,0.9999999967104534,249493,4.632042407989502,0.08223948554840392,30.0,4281.0703125,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 1. 0. ... 1. 0. 0.]]",41.22582221031189,79.40278601646423,249493,4.632042407989502
