run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
10,1,0.06544669498250605,0.5017841684274272,0.8860382229358912,998,0.01687765121459961,0.03351092338562012,28.2,4334.36328125,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 0. ... 0. 0. 0.]
 [1. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,50,0.002895095596409769,0.5251057267419946,0.9902787577035437,25400,0.48108673095703125,0.06352548038258272,36.5,4321.02734375,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 0. 0. ... 0. 1. 1.]
 [1. 1. 1. ... 0. 0. 1.]
 [1. 1. 0. ... 0. 0. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,100,0.021849009439790013,0.5965593650707283,0.9902840861547104,50314,0.9552545547485352,0.06741393674718271,34.7,4312.19921875,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 1. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,150,0.0432276604677132,0.6401064891129036,0.9997445345124403,75217,1.4226248264312744,0.07194805618942968,31.9,4313.203125,"[[0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,200,0.0024572732271824216,0.6459517430731937,0.9999968514093354,100124,1.8744251728057861,0.07443670965545807,31.3,4318.65234375,"[[0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,250,0.004648591209599207,0.620891366506899,0.9999999390989356,125030,2.3362553119659424,0.07662358416979057,32.7,4320.1796875,"[[0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 [1. 1. 0. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,300,0.04566611856922442,0.6480484088059367,0.9999999417305728,149938,2.810199737548828,0.07895956166162839,31.6,4318.9609375,"[[0. 1. 1. ... 1. 0. 0.]
 [1. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,350,0.02166831468432978,0.6413057584390647,0.9999999883887896,174829,3.2782857418060303,0.08105525128182522,30.8,4320.734375,"[[0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 1. 1.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,400,0.002461541432267289,0.6609226713470812,0.9999999991998401,199737,3.750293016433716,0.08282897121591164,31.1,4319.234375,"[[0. 1. 1. ... 1. 0. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 1.]
 ...
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 0.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,450,0.004462632556557211,0.6566188168682849,0.9999999999110933,224639,4.20638632774353,0.084108594780222,29.8,4303.9296875,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
10,500,0.01659432250917603,0.6261052735537143,0.9999999999110933,249531,4.673750638961792,0.08567830997550797,33.0,4303.54296875,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 [0. 1. 1. ... 1. 1. 0.]]",42.9527108669281,419.91233563423157,249531,4.673750638961792
