run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
3,1,0.10825393368038344,0.5062154215369722,0.8749116815829984,997,0.017685890197753906,0.03278768062591553,25.0,4281.0703125,"[[1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,50,0.03740128178344243,0.5105213325671893,0.990284088328571,25406,0.448746919631958,0.05886306482202867,32.0,4278.328125,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 1. ... 1. 1. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,100,0.023615294573363532,0.5782947235053266,0.990284090096067,50310,0.8893370628356934,0.0624308444485806,31.3,4283.48046875,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [1. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,150,0.022658760290440505,0.6138966858746628,0.990284090096067,75212,1.3324835300445557,0.06836322443374734,33.0,4288.8046875,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 1. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,200,0.03057654880324573,0.6446402290441726,0.9902840901215005,100115,1.792771577835083,0.07260428732307396,36.2,4291.59375,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,250,0.019174403945642182,0.6600150334374306,0.9902840901215005,125008,2.261640787124634,0.07592470427433333,33.7,4289.796875,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [1. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,300,0.05964367055259856,0.620284063295961,0.9902840901215005,149907,2.737097978591919,0.07872412687916296,36.9,4285.47265625,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 1. ... 0. 0. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,350,0.034483125783375534,0.6455681419112221,0.9902840901215005,174802,3.2114033699035645,0.08123374936247824,36.0,4284.515625,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,400,0.003427731061930006,0.6405653306354491,0.9902840901215005,199703,3.690753698348999,0.08386524181413532,36.8,4304.41796875,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,450,0.02406558504477535,0.6220831480611589,0.9902840901215005,224604,4.160778522491455,0.08558370585980807,35.5,4337.85546875,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 1. 1. 0.]
 [0. 0. 0. ... 1. 0. 1.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
3,500,0.04043406748097228,0.6567163080514312,0.9902840901215005,249508,4.632814645767212,0.08792980511983235,35.7,4331.9296875,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",44.076659202575684,123.4827811717987,249508,4.632814645767212
