run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
13,1,0.17231727270045755,0.5034290531256498,0.9901143301028885,998,0.018012046813964844,0.035210251808166504,30.8,4284.4921875,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 0. ... 0. 1. 0.]
 ...
 [1. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,50,0.0565305312269086,0.5612428484022539,0.990283728920959,25412,0.46882152557373047,0.06359414025848988,30.5,4285.42578125,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,100,0.005303614677114876,0.5970583625794101,0.9902840898714562,50303,0.9449124336242676,0.07183543762358108,35.2,4271.6953125,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 0. ... 0. 1. 1.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,150,0.025455881665683855,0.6579156102264435,0.9902840900704311,75194,1.4833598136901855,0.08225755186270405,66.1,4506.66796875,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,200,0.023120113106319284,0.6601600822235069,0.9902840900704311,100089,2.0735604763031006,0.09083578954288615,74.8,4698.9140625,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,250,0.004263179704073583,0.6654180902509416,0.9902840900704311,124987,2.5598011016845703,0.09300922777548254,48.0,4696.34765625,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 1. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,300,0.00878868288709872,0.6172837781859837,0.9902840900704311,149886,3.0501351356506348,0.09484341295058545,50.6,4706.53125,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,350,0.01000922067419835,0.6547909407679205,0.9902840901214853,174800,3.6104629039764404,0.09875544183953874,79.0,4812.97265625,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 ...
 [1. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 0. 1. 1.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,400,0.04841432389134126,0.6576463373159729,0.9902840901214853,199696,4.179800748825073,0.10289827903309963,78.0,4613.91796875,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,450,0.03002020116477616,0.6093642369673387,0.9902840901214853,224591,4.723114728927612,0.1055345857751343,73.2,4686.1953125,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
13,500,0.02155541241553932,0.6461178870110493,0.9996786292761802,249495,5.231000185012817,0.10703025892109214,50.8,4745.81640625,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",53.650153398513794,562.3478291034698,249495,5.231000185012817
