run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,population,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
6,1,0.1401397163863018,0.506681895274183,0.8975411096405377,997,0.017603397369384766,0.03557288646697998,34.1,4299.265625,"[[0. 1. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [1. 1. 1. ... 1. 0. 0.]
 [0. 0. 0. ... 0. 1. 1.]
 [1. 1. 0. ... 0. 1. 1.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,50,0.03081116154380803,0.5102577866854398,0.9962703844141132,25403,0.4575779438018799,0.061329916411755135,33.5,4297.296875,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,100,0.10363086885445505,0.530282393584167,0.9986265632934708,50296,0.9094638824462891,0.06252997464472705,32.3,4296.4140625,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 1. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,150,0.005608895235942324,0.5696933809312142,0.9999956828230492,75211,1.3596665859222412,0.06526738602594034,31.1,4298.015625,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 1. 1.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,200,0.002910203481598095,0.5947273922171543,0.9999999409481942,100105,1.8104238510131836,0.0683865132023446,31.3,4297.87890625,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,250,0.040099936769688205,0.5540708190681942,0.9999999409481942,125012,2.2605371475219727,0.07014160612189912,30.5,4295.98828125,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 1. 0. 1.]
 [1. 0. 1. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 0. ... 1. 1. 0.]
 [1. 0. 1. ... 0. 0. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,300,0.04374126504370718,0.5910088395058485,0.9999999967104534,149915,2.7184226512908936,0.07243248790601559,35.1,4283.4375,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,350,0.03230820502290127,0.6326353957222665,0.9999999992709654,174824,3.1778268814086914,0.07524194948353999,32.5,4285.8515625,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,400,0.030706525765107517,0.6334167839036572,0.9999999992709654,199723,3.6361849308013916,0.07819855659085319,33.5,4308.890625,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,450,0.017997027484288997,0.6391531117615836,0.9999999992709654,224614,4.107650518417358,0.08129465077774488,35.0,4275.5234375,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
6,500,0.02186197540510143,0.6258487803261551,0.9999999992709654,249521,4.5802695751190186,0.08382529746034664,33.8,4278.1796875,"[[1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]]",42.02109956741333,245.79304909706116,249521,4.5802695751190186
