run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
17,1,0.2827316963141001,0.5044614551890607,0.7709911080318373,600,0.009071826934814453,0.024235844612121582,26.7,7798.76953125,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,50,0.09560612960978526,0.8483612332757239,0.9627689982798544,5445,0.0883781909942627,0.04982609842337814,26.7,7801.90625,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,100,0.04289020553031553,0.8793919365761209,0.9627759244442229,10419,0.16920948028564453,0.059131367371814084,25.8,7808.48046875,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,150,0.10352930057032483,0.8834731332583649,0.962773537363844,15392,0.2507152557373047,0.06357936511766042,26.4,7804.71484375,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,200,0.03197323950283354,0.8685440823057404,0.9627542184414156,20366,0.3343954086303711,0.0678094145077378,35.2,7890.49609375,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,250,0.042290474431874614,0.8688647466819552,0.9627636942157614,25344,0.41841983795166016,0.07117279972213197,37.6,7930.0390625,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,300,0.04535301167561312,0.8708846078776046,0.9627758148250215,30315,0.5023975372314453,0.07405015004433667,30.4,7801.11328125,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,350,0.1676952791542312,0.8855595548906169,0.9627682208846682,35296,0.5848546028137207,0.07630079084651763,26.4,7793.07421875,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,400,0.09134401439794981,0.8630196734748313,0.9627748847849688,40274,0.6680920124053955,0.07871326484585046,27.4,7810.32421875,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,450,0.02200160602331741,0.877641099901181,0.96277424841163,45256,0.7500433921813965,0.08079435820061458,25.6,7813.4296875,41.58708071708679,687.3977744579315,50235,0.832939863204956
17,500,0.08773161898484322,0.8885701668819472,0.9627734730666284,50235,0.832939863204956,0.08296455642182432,26.4,7814.41015625,41.58708071708679,687.3977744579315,50235,0.832939863204956
