run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
1,1,0.33989548450105145,0.5045869181353748,0.9023083953011803,600,0.010527610778808594,0.03206837177276611,14.9,7819.7265625,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,50,0.0032801834110865458,0.9171553001756538,0.9902832311205119,5302,0.0939946174621582,0.06097575729968501,29.5,7808.90625,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,100,0.014927374762267909,0.9218386890914626,0.99028310487371,10268,0.18567585945129395,0.06811550112053899,46.9,7959.78125,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,150,0.012367300613062737,0.9076937064590581,0.9902821769100603,15252,0.27913856506347656,0.0717310510723796,40.2,7809.578125,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,200,0.0029313277925115955,0.9036667506424965,0.9902829785172036,20228,0.364490270614624,0.0732033774627382,27.3,7803.01171875,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,250,0.007823166216646471,0.9200102500487162,0.9902837658521157,25207,0.4528048038482666,0.0749995974430525,29.1,7791.13671875,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,300,0.002649141201141847,0.9132794467944496,0.9902816929210854,30179,0.5438649654388428,0.07750375484707347,31.5,7785.81640625,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,350,0.0030251977193804236,0.9139088561464217,0.990282770734038,35145,0.6343040466308594,0.08025950787753461,28.9,7797.07421875,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,400,0.022229817946677555,0.9290392170997404,0.9902837780348421,40122,0.7225310802459717,0.08165327450283745,33.9,7806.5625,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,450,0.002876894843753086,0.9128156159861569,0.9902818869343547,45098,0.8275551795959473,0.08503569996277667,68.3,8130.4765625,45.53533101081848,45.535680532455444,50071,0.9525141716003418
1,500,0.08843377955953075,0.9291222331225182,0.9902840487136633,50071,0.9525141716003418,0.09084219513777012,78.5,8311.1484375,45.53533101081848,45.535680532455444,50071,0.9525141716003418
