run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
13,1,0.2519094463354736,0.5132730533565952,0.921716019638262,600,0.00913381576538086,0.025232911109924316,26.7,7786.53515625,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,50,0.059042629759621656,0.7935634254357317,0.9848731993810637,5487,0.08828592300415039,0.04445539268792844,25.9,7763.83203125,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,100,0.05649588105088166,0.8474154284373114,0.9218064704882425,10466,0.17453265190124512,0.04995247869208307,47.7,8025.11328125,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,150,0.07764416823687914,0.861516063333602,0.9218054166059884,15440,0.2563192844390869,0.05484782149460142,27.3,7978.3203125,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,200,0.06605342389215701,0.852604294761076,0.9770852604480955,20416,0.33815550804138184,0.058937554335712794,28.4,7871.36328125,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,250,0.11076508128255785,0.8507921584258236,0.9218054577283963,25384,0.4221067428588867,0.06293648077672222,26.4,7856.0234375,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,300,0.0672632378065573,0.8496524013339838,0.9218098227291062,30356,0.5055735111236572,0.06629396989892092,26.2,7859.296875,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,350,0.14270046176147566,0.8482395458625067,0.9274273657851552,35322,0.5887811183929443,0.06915453628257469,25.7,7872.02734375,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,400,0.12625497531439933,0.8705552604717959,0.9627199017545922,40294,0.6718928813934326,0.07187488548773482,26.2,7869.24609375,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,450,0.11488064920724389,0.8552953018514531,0.9218104460476202,45277,0.7552399635314941,0.07407118052971072,26.0,7864.9609375,38.32047462463379,527.3530731201172,50254,0.8394050598144531
13,500,0.056463834032325744,0.839087180595116,0.9420276881246199,50254,0.8394050598144531,0.07644266520669599,29.5,7871.02734375,38.32047462463379,527.3530731201172,50254,0.8394050598144531
