run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
22,1,0.24653560727477092,0.5027999660498191,0.9217946943320645,600,0.012382984161376953,0.03361701965332031,60.0,8750.6328125,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,50,0.021533426103396536,0.8877477952151702,0.9901999872336744,5468,0.11660528182983398,0.06347113964604396,69.3,8780.69921875,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,100,0.056656749842275256,0.8727639230421825,0.9900067812172048,10446,0.22883152961730957,0.07470757182281797,67.3,8859.54296875,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,150,0.0633614662638805,0.8908098853483383,0.9902839967756727,15425,0.3510916233062744,0.08200347818286213,77.6,9183.77734375,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,200,0.13569388383774283,0.8949314638516593,0.9902815955593383,20405,0.48838305473327637,0.08813850440789218,84.9,9039.0,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,250,0.05302414503423075,0.9067992133972722,0.9902840581050606,25387,0.6253275871276855,0.09437308463442373,89.3,9041.5859375,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,300,0.03541350763681922,0.9011382003666341,0.9902839062176394,30368,0.7581140995025635,0.098723917704484,82.0,9273.1953125,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,350,0.03213809303604248,0.893639723297128,0.9902839950453575,35351,0.8898000717163086,0.10298127054828524,84.3,8330.65625,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,400,0.05366850278153679,0.8963029374098458,0.9902834928930249,40339,1.024095058441162,0.1063286580349739,81.6,8715.359375,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,450,0.13283954303484335,0.9169515875637267,0.9902839118888827,45325,1.1420392990112305,0.10924650348739455,55.8,8772.984375,58.06959080696106,961.7889387607574,50304,1.2853412628173828
22,500,0.0901548936855544,0.9144234360668518,0.9902840824721116,50304,1.2853412628173828,0.11584850652013234,72.5,8819.12890625,58.06959080696106,961.7889387607574,50304,1.2853412628173828
