run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
8,1,0.3577356040290618,0.5109912977164103,0.9610602476690838,600,0.009468793869018555,0.025571465492248535,36.7,7842.73828125,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,50,0.03842526112465938,0.8834370240023734,0.9901896712681051,5409,0.08982372283935547,0.05472941492118087,27.1,7814.63671875,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,100,0.050623863885493336,0.9114293600238104,0.9902818933691246,10388,0.1723499298095703,0.058730765144423686,26.6,7824.2109375,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,150,0.0025151207624237726,0.9036251612486892,0.9902829325735297,15371,0.2544422149658203,0.0628380428086843,25.9,7812.9296875,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,200,0.015520395513275997,0.908743334346338,0.9902836947628803,20345,0.3366391658782959,0.0666596936942333,26.4,7814.54296875,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,250,0.03641467267765097,0.9289241626321746,0.990283986303392,25316,0.42307066917419434,0.0706442409302609,41.9,8029.06640625,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,300,0.027102395440308402,0.8949732976120702,0.990283862770494,30276,0.5078356266021729,0.07352604660084873,30.5,7846.71484375,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,350,0.0646045842950661,0.9199966812555126,0.9902836780560255,35263,0.5917260646820068,0.07638970467439744,27.3,7856.55078125,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,400,0.023485157477558194,0.9162315494577351,0.9902821809963934,40246,0.6762595176696777,0.07882071730501931,26.7,7859.75390625,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,450,0.021870952768672736,0.920230573362408,0.9902745402312572,45224,0.7600111961364746,0.08102122167261636,26.5,7860.08984375,41.727710247039795,323.715970993042,50202,0.8431839942932129
8,500,0.0905303656045563,0.9083092329478643,0.9902829737497049,50202,0.8431839942932129,0.08324630769664894,25.8,7848.1953125,41.727710247039795,323.715970993042,50202,0.8431839942932129
