run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
9,1,0.2510524902022092,0.49689193017671457,0.7364223425398199,599,0.009175539016723633,0.024739980697631836,25.0,7848.1953125,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,50,0.16919690527583453,0.7509259566003882,0.9627571914027708,5463,0.08948183059692383,0.04803026423734777,26.2,7849.1171875,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,100,0.10038275248978756,0.8585939194376176,0.9626700071840225,10436,0.1732025146484375,0.053374427379948075,32.5,7864.15234375,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,150,0.11339449117341771,0.8772232686736364,0.9627757915073569,15413,0.25861620903015137,0.059362443077643184,40.2,8040.76953125,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,200,0.04454525915758101,0.8769187198862087,0.9627758927575867,20390,0.34228944778442383,0.06312526161990949,28.4,7849.55078125,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,250,0.1192034925706576,0.8813403961834406,0.9627672006710852,25357,0.4242370128631592,0.06664969721638349,26.0,7861.05078125,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,300,0.10884441315629234,0.9058984834310649,0.9627756856001447,30338,0.508742094039917,0.070261072082773,29.5,7865.29296875,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,350,0.027035131979803895,0.8738550904036196,0.9627736676949917,35321,0.5931828022003174,0.07328320500517843,28.4,7856.75,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,400,0.04063071221800174,0.8944634242372143,0.9627697223917366,40303,0.6772184371948242,0.0759776821754817,26.1,7858.44921875,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,450,0.022628756936922623,0.8791340760810685,0.9627738011420593,45272,0.7603566646575928,0.07870152149919396,26.6,7860.13671875,40.997562646865845,364.7148449420929,50251,0.8472888469696045
9,500,0.11122705913441161,0.8880694649100067,0.9627741064333496,50251,0.8472888469696045,0.08178734113118367,38.7,7974.875,40.997562646865845,364.7148449420929,50251,0.8472888469696045
