run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
26,1,0.29399902580912335,0.5093845034934908,0.9273313122355085,600,0.01795339584350586,0.04418003559112549,91.7,8692.515625,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,50,0.002871764863114634,0.8883411346667993,0.9902827978391607,5427,0.15866804122924805,0.08922639547609816,80.8,8816.66796875,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,100,0.1990822984355593,0.9216833042015543,0.9902835861435273,10387,0.273129940032959,0.09465505108974948,65.0,8696.453125,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,150,0.15386731486873512,0.9282804526798402,0.9902829246761029,15355,0.3956782817840576,0.0994944509291491,68.5,8711.828125,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,200,0.24248041002089232,0.914233795870548,0.9902840604022363,20319,0.5168423652648926,0.1038357725190879,65.5,8771.0390625,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,250,0.22516196074667966,0.9108020435519009,0.9902815908678917,25297,0.6495320796966553,0.10967104558450767,67.5,8852.91796875,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,300,0.03255648636061059,0.9162928256131276,0.9902840689444157,30267,0.7965548038482666,0.11627723053840308,73.8,9063.86328125,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,350,0.17638449161528547,0.9281124784793494,0.9902840152112455,35246,0.936906099319458,0.12247061933207716,75.3,9015.48828125,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,400,0.21875063089612495,0.9124103061342127,0.9902833215727997,40213,1.0786199569702148,0.12789001429170146,71.8,9095.81640625,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,450,0.10292462814085768,0.89572554760508,0.9902840597133549,45188,1.2176921367645264,0.13245783729722388,70.9,9135.3515625,68.82253241539001,1221.1039052009583,50161,1.364492654800415
26,500,0.16851583445681867,0.9003474445632323,0.9902840827183917,50161,1.364492654800415,0.13731130773197867,74.9,9298.46875,68.82253241539001,1221.1039052009583,50161,1.364492654800415
