run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
18,1,0.17034724287974234,0.5026585573735272,0.8701553710592372,600,0.009255170822143555,0.02507340908050537,27.6,7814.41015625,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,50,0.17467508513074814,0.9032121597897876,0.9902833065071028,5461,0.08926939964294434,0.054387569427490234,27.2,7802.6875,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,100,0.29028965218636293,0.9300547546152214,0.9902840752392287,10428,0.17473816871643066,0.06408097484324238,42.4,7956.796875,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,150,0.08928991457256835,0.9087399160091728,0.9902838864410941,15403,0.2573719024658203,0.06770149129905448,27.6,7828.703125,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,200,0.021851193747408015,0.8986993056190931,0.9902830579823203,20374,0.34035181999206543,0.07034303181207002,26.6,7845.2421875,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,250,0.05806716668459738,0.9149262239781465,0.9902828112790151,25349,0.42554402351379395,0.07301048548573041,32.6,7884.70703125,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,300,0.17986425036748555,0.9139390792609431,0.9902828080031544,30329,0.5097832679748535,0.07518327117362292,28.6,7853.1484375,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,350,0.18070961740028585,0.9201453357407873,0.9902839913927949,35305,0.5940632820129395,0.077695701197002,27.6,7837.8125,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,400,0.1871143508943227,0.9145562584754989,0.9902834786982377,40267,0.6782407760620117,0.08022720439178391,29.4,7804.1328125,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,450,0.12539457012183547,0.9125635780837503,0.9902840532091113,45244,0.7658374309539795,0.08291728057776745,39.1,8001.90234375,43.51047492027283,730.9094808101654,50225,0.8621673583984375
18,500,0.1936993448825315,0.9262955202110695,0.9902840895896496,50225,0.8621673583984375,0.08679636890540818,35.8,7857.90625,43.51047492027283,730.9094808101654,50225,0.8621673583984375
