run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
31,1,0.33094198873561653,0.5085477062048497,0.8691992230647854,600,0.011050939559936523,0.030263662338256836,38.2,8575.703125,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,50,0.11734265752952677,0.8233493326669472,0.9252374639889409,5452,0.1005702018737793,0.05945724599501666,37.2,8579.8046875,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,100,0.022273018035288916,0.8070646570349538,0.9215883820814905,10423,0.20531773567199707,0.0727079693633731,56.6,8597.30078125,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,150,0.02476331581513347,0.8399919911192977,0.9374302811865498,15396,0.32526373863220215,0.07913149903152163,66.7,8554.69921875,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,200,0.254827381754015,0.8557497498405507,0.9217847240136494,20372,0.43423891067504883,0.08164959285982806,54.7,8703.98828125,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,250,0.07541466358638638,0.8464801742586335,0.9218107836827611,25347,0.5592029094696045,0.08713525224966832,65.5,8612.13671875,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,300,0.021733780169319594,0.8377117232938454,0.9218098569500459,30320,0.682117223739624,0.0924195395751649,60.1,8613.56640625,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,350,0.05777785500701993,0.8485391681832319,0.9218104590854463,35288,0.8054144382476807,0.09681910599059189,62.2,8617.91796875,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,400,0.07565560742616373,0.8475248562416241,0.9218105330290924,40267,0.9327538013458252,0.10108058648811016,60.3,8599.09375,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,450,0.05752434354955244,0.8424006026505251,0.9218108114103136,45234,1.018803596496582,0.1004608623733013,31.4,8565.52734375,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
31,500,0.14413502721480775,0.8553418526243219,0.9683998190175307,50201,1.1240229606628418,0.10230702078508998,52.6,8537.67578125,51.27865242958069,1481.1539680957794,50201,1.1240229606628418
