run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
4,1,0.15853223391893884,0.5077457977676681,0.9210556309385458,600,0.009314775466918945,0.024698376655578613,25.0,7886.5078125,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,50,0.054981328133720586,0.8850325498446234,0.9902654821691447,5477,0.09060811996459961,0.04810387480492685,26.7,7869.2578125,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,100,0.3018964501275514,0.9068139253729839,0.9902831767979273,10436,0.17218947410583496,0.05595927191252756,26.1,7873.5703125,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,150,0.02146789999159504,0.9005279734606241,0.9902831204979028,15415,0.25412487983703613,0.05900454994858496,26.8,7863.57421875,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,200,0.061418945086090304,0.9058962164707804,0.9902839098613525,20395,0.3366568088531494,0.05951120841562452,28.5,7856.46484375,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,250,0.07100068088917971,0.9074328089181763,0.9902839528725483,25367,0.41921496391296387,0.061652505540277854,26.4,7829.8125,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,300,0.15679945672656231,0.9005616510123282,0.9902840300739117,30346,0.5017507076263428,0.06300955991016274,25.7,7823.23046875,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,350,0.23936480898772344,0.9107867963023906,0.990284090099377,35314,0.585155725479126,0.06645363212650658,26.2,7828.96484375,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,400,0.3467221107049029,0.9213512272127039,0.9902834912500058,40289,0.6684961318969727,0.06986181694373228,26.3,7843.22265625,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,450,0.03089404627655501,0.9154165342416452,0.9902822443959748,45262,0.7546567916870117,0.07333585534021754,38.2,8023.59765625,38.24743342399597,160.04041028022766,50235,0.8378860950469971
4,500,0.3467585611092479,0.9228821605289075,0.9902840179603702,50235,0.8378860950469971,0.07629822114270604,29.4,7828.2421875,38.24743342399597,160.04041028022766,50235,0.8378860950469971
