run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
14,1,0.2467710147526339,0.5037227350656571,0.8241797554435779,600,0.010298490524291992,0.027085423469543457,53.1,7894.1875,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,50,0.02454552408606847,0.8629958254782778,0.9899043851744231,5476,0.09511780738830566,0.04724656366834454,47.2,7996.96875,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,100,0.02430146163015029,0.8959504738855366,0.9897526235421377,10453,0.17741608619689941,0.05017842632709163,26.8,7969.99609375,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,150,0.009402419455400546,0.8888356511905036,0.9902839395442982,15438,0.25946831703186035,0.054575725896469016,28.5,7786.2421875,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,200,0.0048384461547458235,0.8972739138314597,0.9902837979472403,20417,0.34064507484436035,0.057338000530034156,27.5,7788.90234375,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,250,0.049737716997736436,0.9142701698348763,0.9902579070637634,25390,0.42223238945007324,0.06040398723100761,27.4,7771.03515625,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,300,0.02864575180918172,0.899993205204612,0.9902838619090024,30370,0.5051476955413818,0.06372864064188098,30.9,7769.94140625,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,350,0.0051354797974858535,0.9263951688808957,0.990270247252382,35343,0.5880105495452881,0.06679044150219345,26.4,7773.421875,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,400,0.041129043369319274,0.9197203806487798,0.9902822041722319,40310,0.670903205871582,0.06969848178568623,25.9,7771.05078125,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,450,0.03723320843060807,0.922684111750336,0.9902737907582674,45288,0.7545242309570312,0.07175988950116143,31.2,7862.78125,37.218159437179565,564.572518825531,50272,0.8393361568450928
14,500,0.0029893673268932552,0.916104350854273,0.9902777454045124,50272,0.8393361568450928,0.07424604868936444,35.1,7919.07421875,37.218159437179565,564.572518825531,50272,0.8393361568450928
