run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
15,1,0.0929525014455127,0.5019515791246759,0.9217994488355545,600,0.009184837341308594,0.024767398834228516,24.1,7919.07421875,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,50,0.021471046815351058,0.8212832855509618,0.990106264585339,5458,0.08831977844238281,0.04793364393944834,28.2,7789.84765625,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,100,0.05898104183553399,0.9224527974860909,0.9902838117423985,10400,0.1686561107635498,0.056184988210696986,25.7,7790.08203125,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,150,0.14695628537743372,0.9215675696350124,0.9902711112019553,15372,0.2493605613708496,0.06215381306528256,25.9,7794.90625,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,200,0.051929701072307766,0.9134290616807641,0.9902829992035094,20345,0.33125925064086914,0.06549772931568658,26.7,7780.73828125,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,250,0.003956438687959973,0.9053434526585719,0.990284027198322,25310,0.4123239517211914,0.0684262024928849,26.0,7787.42578125,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,300,0.020334765630595164,0.9261037966310987,0.99028385976242,30283,0.4977879524230957,0.07087154008225349,29.7,7826.390625,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,350,0.002514440077701463,0.9239308198524947,0.9902833876465749,35257,0.5813119411468506,0.07301413571393048,28.1,7809.015625,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,400,0.007578234027395658,0.9118417198267031,0.9902828191776403,40228,0.6677923202514648,0.07559183648696861,39.9,7979.34375,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,450,0.056988621656487104,0.914314943111903,0.9902830523781032,45203,0.7504088878631592,0.07751170494604005,28.1,7845.546875,39.76665949821472,604.3403418064117,50180,0.8329575061798096
15,500,0.1121759262044586,0.9090794468411937,0.9902548339778605,50180,0.8329575061798096,0.07932985614159864,26.9,7852.21875,39.76665949821472,604.3403418064117,50180,0.8329575061798096
