run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
7,1,0.3156922065998178,0.5030339003139965,0.7940780803552497,600,0.009211063385009766,0.024736762046813965,24.1,7788.79296875,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,50,0.04565882410627997,0.8938228177331431,0.9902727140664046,5455,0.08828306198120117,0.048437796387017944,26.7,7781.4375,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,100,0.028490312077772306,0.9116531353249724,0.990282674968218,10429,0.16929125785827637,0.05500261618359254,26.0,7780.13671875,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,150,0.021510759320551742,0.8991184745111261,0.9902840867218128,15394,0.2502570152282715,0.06040134177302683,25.6,7785.72265625,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,200,0.0715535524000574,0.9211171681631768,0.9902819568397042,20363,0.332735538482666,0.06353771271397225,26.9,7771.52734375,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,250,0.021981403880443395,0.9094569388332407,0.9902838399919709,25339,0.41422557830810547,0.06675903920633385,25.8,7782.26953125,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,300,0.026383755159797018,0.9206378483214069,0.9902832361959837,30310,0.49588680267333984,0.06929493188065944,26.2,7783.75,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,350,0.0250132333325504,0.9156961598656452,0.990283478176547,35295,0.5833821296691895,0.07224773545550485,43.8,7998.57421875,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,400,0.006428938720806687,0.920234526381416,0.9902839683023977,40263,0.6676490306854248,0.07472653579236266,27.8,7849.31640625,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,450,0.021690525705232166,0.9101803935096079,0.9902819675227071,45243,0.7514486312866211,0.0770395928105864,26.1,7845.54296875,39.69392991065979,281.9868803024292,50214,0.8357903957366943
7,500,0.005905411178266651,0.9131448160688772,0.9902818451020369,50214,0.8357903957366943,0.07918273331876287,28.0,7847.91015625,39.69392991065979,281.9868803024292,50214,0.8357903957366943
