run,generation,min_fitness,mean_fitness,max_fitness,fitness_calls,fitness_time_total,avg_time_per_gen,cpu_percent,memory_used_MB,run_time_seconds,total_time_seconds,total_fitness_calls,total_fitness_eval_time
25,1,0.09729234678461463,0.49986107455284284,0.8789712478393067,600,0.012053489685058594,0.031316518783569336,47.2,8541.71484375,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,50,0.0568537963440684,0.8120345750797309,0.9716255527678603,5456,0.11472702026367188,0.06876364876242246,60.6,8539.6171875,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,100,0.06964712670672285,0.8479783137298986,0.9902808367702798,10430,0.22350072860717773,0.07552535935203628,58.5,8528.76171875,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,150,0.025137074948526295,0.8961866523429387,0.9902809816329581,15400,0.3374631404876709,0.07994377376227979,59.2,8524.84375,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,200,0.052791492841219256,0.9064706454940972,0.9902158577646075,20380,0.4592282772064209,0.08816389064883712,59.9,8526.27734375,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,250,0.06233025370974521,0.9360815156039206,0.990283657677114,25351,0.576615571975708,0.09449300538021255,62.4,8535.69140625,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,300,0.00630544037466596,0.9181095455027014,0.990282333430311,30329,0.7037668228149414,0.1006147021867112,70.7,8696.30859375,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,350,0.008241034718873164,0.9052082207824185,0.990282779364017,35303,0.8322274684906006,0.10604122357490735,69.0,8559.5,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,400,0.009279463564374923,0.9118798137802941,0.990284043753425,40278,0.9663515090942383,0.11123166655067196,69.3,8559.609375,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,450,0.0635155152595096,0.9260347466737312,0.9902837925942345,45257,1.1019127368927002,0.11680289382680821,67.4,8558.515625,61.55939221382141,1152.278698682785,50233,1.2459385395050049
25,500,0.0563920123416739,0.9127152056632825,0.9902834823023685,50233,1.2459385395050049,0.12280158558767475,73.0,8667.46875,61.55939221382141,1152.278698682785,50233,1.2459385395050049
