run,generation,min_fitness,mean_fitness,max_fitness,mean_diversity,total_time,cpu_percent,memory_used_MB
15,1,0.4973132662465522,0.5000163692798425,0.5026711851643595,253.81820892750372,0.001119375228881836,58.325,235.35546875
15,2,0.49495199098305254,0.5000168307639391,0.5105259218393583,216.2669940836138,0.001983642578125,0.0,235.35546875
15,3,0.4896036029128837,0.5001970813294246,0.524126944426309,163.1383239810856,0.002922534942626953,0.0,235.35546875
15,4,0.42674284532115847,0.49961385966129745,0.5609433611587011,114.84285203654173,0.00402522087097168,0.0,235.35546875
15,5,0.3733027071901225,0.5009375559482333,0.6203408753973535,86.18952246267939,0.0048601627349853516,0.0,235.35546875
15,6,0.3883068445023009,0.5001390413210639,0.7022454486553944,77.77150416601442,0.005872249603271484,0.0,235.35546875
15,7,0.29414211169487303,0.4982900346232641,0.7269088202084558,76.79755318318112,0.006826639175415039,0.0,235.35546875
15,8,0.28544499140257495,0.49917373758436756,0.7383725451077816,73.83860919735578,0.007995843887329102,171.8,235.35546875
15,9,0.1906504431171684,0.505029543830817,0.8190793394020531,67.79465984649292,0.009285926818847656,0.0,235.35546875
15,10,0.1540560965283302,0.5036486202479562,0.8474107205613188,61.714157445966634,0.010270833969116211,0.0,235.35546875
15,11,0.15444749399612023,0.500000604784147,0.8710069629068894,55.4783213479765,0.01114654541015625,0.0,235.35546875
15,12,0.10295906220216933,0.494138751236608,0.9197753792499288,48.75860606206178,0.012003421783447266,0.0,235.35546875
15,13,0.062994922297534,0.49973487993200116,0.9521144675255682,41.91495418013667,0.013013839721679688,0.0,235.35546875
15,14,0.07155887982188597,0.502807943167473,0.9521144675255682,36.77318889219355,0.013862848281860352,0.0,235.35546875
15,15,0.057138461101712223,0.49827280668412466,0.9521144675255682,33.74868990464111,0.01468515396118164,231.7,235.35546875
15,16,0.02975644561781471,0.5042394746216163,0.9562916054664454,31.389167795974426,0.015618562698364258,0.0,235.35546875
15,17,0.0564790351316683,0.4965256555298029,0.962595569619247,28.81665227377111,0.016895771026611328,0.0,235.35546875
15,18,0.05663414070616485,0.4842928146174687,0.9627360569926685,25.7842634294732,0.017733097076416016,0.0,235.35546875
15,19,0.021516873327425245,0.5027957130508334,0.9627478097876252,23.174227246721706,0.018744230270385742,0.0,235.35546875
15,20,0.031827095996912136,0.509705389327526,0.9870942578745301,21.176057190370777,0.019638538360595703,0.0,235.35546875
15,21,0.022456091749542717,0.5123847713566533,0.9893676261583584,19.394370466894788,0.020822525024414062,0.0,235.35546875
15,22,0.02276973424241624,0.48331086263646517,0.9893676261583584,17.83190374242573,0.02209758758544922,0.0,235.35546875
15,23,0.021468482003652478,0.476607563962875,0.9893676261583584,16.262679183686345,0.022980213165283203,214.9,235.35546875
15,24,0.021489673466855486,0.4866651694034168,0.9900227034523239,14.748921646338228,0.023877859115600586,0.0,235.35546875
15,25,0.02146853310038399,0.4756710111357619,0.9900227034523239,13.341459896111619,0.02475118637084961,0.0,235.35546875
15,26,0.021479893879824685,0.4846518946479977,0.9902726415093812,12.450158548689426,0.025702714920043945,0.0,235.35546875
15,27,0.021600245100510285,0.502051598108856,0.9902726415093812,11.977824452123757,0.026541471481323242,0.0,235.35546875
15,28,0.022533707186155272,0.4916625072418804,0.9902726415093812,11.455681136396331,0.02735733985900879,0.0,235.35546875
15,29,0.021468482267490707,0.5033023381849077,0.9902726415093812,11.010123933978875,0.02830648422241211,0.0,235.35546875
15,30,0.0214829674376551,0.5130480761962216,0.9902726415093812,10.479218482431351,0.029619932174682617,0.0,235.35546875
15,31,0.02151332183144461,0.4991922254983889,0.9902801073287095,9.883560921397219,0.030451536178588867,229.925,235.35546875
15,32,0.021494715685414556,0.4974705917803946,0.9902801073287095,9.084154501440201,0.031519412994384766,0.0,235.35546875
15,33,0.021470531928815206,0.48109790702036037,0.9902823431266938,8.403013712541265,0.03247523307800293,0.0,235.35546875
15,34,0.021545727704215034,0.5192763371181902,0.9902823431266938,7.897837921357415,0.03352713584899902,0.0,235.35546875
15,35,0.021478675004600156,0.5152641476277713,0.9902827395734891,7.604602772778885,0.03462505340576172,0.0,235.35546875
15,36,0.02148725981751337,0.5116433561413674,0.9902827395734891,7.354069974706547,0.03548312187194824,0.0,235.35546875
15,37,0.02146988650233661,0.5020416820032555,0.9902827395734891,7.012705775028019,0.036340951919555664,0.0,235.35546875
15,38,0.02146883303868019,0.5140393145807529,0.9902827395734891,6.629574637655428,0.03726553916931152,0.0,235.35546875
15,39,0.021469629200657314,0.524375707018173,0.9902827395734891,6.302079216722818,0.038178205490112305,198.775,235.35546875
15,40,0.021515084044935295,0.525891547283476,0.9902827395734891,6.059146109493007,0.03903555870056152,0.0,235.35546875
15,41,0.018284361597169896,0.5110641928027454,0.9902827395734891,5.904444515879935,0.03985261917114258,0.0,235.35546875
15,42,0.02146971084613636,0.49428668841729434,0.9902827395734891,5.758255284718279,0.04072141647338867,0.0,235.35546875
