run,generation,min_fitness,mean_fitness,max_fitness,mean_diversity,total_time,cpu_percent,memory_used_MB
3,1,0.4973812032847998,0.5000310590659379,0.5035169337337181,253.7913970212729,0.0011000633239746094,0.0,197.4609375
3,2,0.49571095727390735,0.5000342377818406,0.5049524285120063,216.96588116010574,0.0019958019256591797,0.0,197.4609375
3,3,0.4788967887296573,0.4999971040047634,0.519248953141345,163.6407018133328,0.002876758575439453,0.0,197.4609375
3,4,0.4172840448220108,0.4997947591090311,0.5527411153490334,114.9965427440913,0.0037560462951660156,0.0,197.4609375
3,5,0.42379035851471175,0.5008987202870109,0.5864895182650723,84.41027048360158,0.0045337677001953125,235.8,197.4609375
3,6,0.40808503996992906,0.49993443432336926,0.6489324766737611,75.57669020691303,0.005303859710693359,0.0,197.4609375
3,7,0.3387644251551535,0.49841779448932333,0.6726869069184824,76.7086227042498,0.006119966506958008,0.0,197.4609375
3,8,0.2533376944036715,0.4982166188852741,0.7272576994927589,75.36826644262574,0.006886959075927734,0.0,197.4609375
3,9,0.20356614316927168,0.5030055896305375,0.8152272722295844,70.3279497639783,0.0076601505279541016,0.0,197.4609375
3,10,0.11972515807866208,0.49904710212718273,0.8209681835026322,64.44562606063408,0.008430242538452148,0.0,197.4609375
3,11,0.0999596419048015,0.5088726580907132,0.8729818672299101,57.90609400300274,0.009271860122680664,0.0,197.4609375
3,12,0.062185863887504855,0.49950694790053823,0.9202811121466571,51.17288221592541,0.010040044784545898,0.0,197.71484375
3,13,0.10419094041220678,0.5070869761506999,0.9202811121466571,44.23940975482882,0.010793447494506836,0.0,197.71484375
3,14,0.09294202501407134,0.5033148824956065,0.9202900812329828,38.459113467805864,0.011560201644897461,0.0,197.71484375
3,15,0.1022799221639824,0.5058774249290651,0.9553716916387376,34.7522234443096,0.012417078018188477,219.3,197.71484375
3,16,0.06852037869278266,0.5165451174032399,0.9553716916387376,32.09102137386319,0.01317286491394043,0.0,197.71484375
3,17,0.05651503912209388,0.501733222612096,0.9553716916387376,29.415020952041267,0.013930559158325195,0.0,197.71484375
3,18,0.056367204199428256,0.5014063746132772,0.962701792775617,26.78863075528286,0.014695405960083008,0.0,197.97265625
3,19,0.023616468735727925,0.5073010321661653,0.962701792775617,24.139375953794257,0.015539407730102539,0.0,197.97265625
3,20,0.05636780706470601,0.5036419383089422,0.9627389899950836,21.750309791098623,0.01630687713623047,0.0,197.97265625
3,21,0.0564793650307342,0.49219181782963106,0.9627389899950836,19.775864734968092,0.01706695556640625,0.0,197.97265625
3,22,0.02211548857590523,0.5194349762974256,0.9627759001865599,18.085375366708497,0.0178830623626709,0.0,197.97265625
3,23,0.021709332820908034,0.5208227884391542,0.9627759001865599,16.602797265640366,0.018679380416870117,0.0,197.97265625
3,24,0.02686126716074816,0.5323122891551455,0.9627759001865599,15.502095892178,0.01943516731262207,248.95,197.97265625
3,25,0.021984233301508727,0.5118903612355025,0.9627759001865599,14.499674448887466,0.020231246948242188,0.0,198.23046875
3,26,0.0215029025530466,0.5169826947338929,0.9627759150359902,13.451373585912975,0.02099752426147461,0.0,198.23046875
3,27,0.021512929645539747,0.5175919134568053,0.9627759150359902,12.348282640374544,0.021839380264282227,0.0,198.23046875
3,28,0.023791682690269045,0.5386191402117667,0.9627759150359902,11.391926192153774,0.0226287841796875,0.0,198.23046875
3,29,0.056417145724991735,0.530075176698126,0.9627759150359902,10.530360492724284,0.02351546287536621,0.0,198.23046875
3,30,0.02271572131631483,0.5528925096335278,0.9627759150359902,9.86023526275635,0.024270057678222656,242.2,198.23046875
3,31,0.022221142860785636,0.554199898633741,0.9627759150359902,9.361418689944392,0.025040864944458008,0.0,198.23046875
3,32,0.04728075434903822,0.5663539144359792,0.9627759150359902,8.949838529335102,0.025793790817260742,0.0,198.48828125
3,33,0.02531837805561299,0.572462559248502,0.9627759150359902,8.52697469391062,0.02658247947692871,0.0,198.48828125
3,34,0.03335218667857415,0.5646413001551329,0.9627759150359902,8.104658561882212,0.02740788459777832,0.0,198.48828125
3,35,0.032076913825408726,0.542660658342473,0.9627759150359902,7.669182499468249,0.028162717819213867,0.0,198.48828125
3,36,0.02147248152355402,0.5612214661999817,0.9627759150359902,7.26845553787451,0.028914213180541992,0.0,198.48828125
3,37,0.021779815962579885,0.5790386292085828,0.9627759150359902,6.925018944960036,0.02970600128173828,0.0,198.48828125
3,38,0.021581563645851676,0.5892380896201946,0.9627759150359902,6.647079629204827,0.03058791160583496,220.35,198.48828125
3,39,0.02177234407462375,0.6038269183598659,0.9627759150359902,6.423855732600441,0.03134346008300781,0.0,198.74609375
3,40,0.024128497138793503,0.5915941387148179,0.9627759150359902,6.167257384189041,0.032096147537231445,0.0,198.74609375
3,41,0.056403995704599585,0.6034443405454825,0.9627759150359902,5.995344171089665,0.03284788131713867,0.0,198.74609375
3,42,0.033877010818858855,0.6233542797059439,0.9627759150359902,5.80930392325087,0.03365516662597656,0.0,198.74609375
3,43,0.024371034633211663,0.617753370537116,0.9627759150359902,5.602538755121237,0.034449100494384766,0.0,198.74609375
3,44,0.02162844954100529,0.5918481585533637,0.9627759150359902,5.405798433904391,0.03520393371582031,0.0,198.74609375
3,45,0.022899016087377877,0.595205681576957,0.9627759150359902,5.301407257853443,0.03595614433288574,0.0,199.00390625
3,46,0.024386915121614117,0.6190948324066837,0.9627759150359902,5.2217478806086,0.03672647476196289,0.0,199.00390625
3,47,0.027071316238480858,0.6400229291508845,0.9627759150359902,5.19038846418922,0.03747963905334473,250.575,199.00390625
3,48,0.040712143848446625,0.6609707516622768,0.9627759187877476,5.110616342297866,0.038243770599365234,0.0,199.00390625
3,49,0.0460148701359917,0.6467669782794321,0.9627759187877476,5.0066680408517685,0.03899502754211426,0.0,199.00390625
3,50,0.023028780568149443,0.6472944104189101,0.9627759187877476,4.885947170353907,0.03978681564331055,0.0,199.00390625
3,51,0.02831797576662698,0.6478750125470771,0.9627759187877476,4.826093850032358,0.0405426025390625,0.0,199.00390625
3,52,0.0224037994376311,0.6566149538606081,0.9627759220590395,4.750563424535314,0.04130673408508301,0.0,199.26171875
3,53,0.030817150125963366,0.6482112022321653,0.9627759220590395,4.6760783258890335,0.042058467864990234,0.0,199.26171875
3,54,0.0340701253860477,0.6519654839881901,0.9627759220590395,4.587151008468573,0.042830467224121094,0.0,199.26171875
