run,generation,min_fitness,mean_fitness,max_fitness,mean_diversity,total_time,cpu_percent,memory_used_MB
2,1,0.49752442114057527,0.4999674352988022,0.5064979036900343,252.66660015529277,0.0024442672729492188,40.15,197.21484375
2,2,0.49318479081624506,0.5000173373641982,0.5064979036900343,216.3074086439107,0.003615856170654297,0.0,197.21484375
2,3,0.48301174422715465,0.4998151139053629,0.5233875247754534,164.09067419797196,0.004629373550415039,0.0,197.21484375
2,4,0.4507143046613805,0.49937171129272223,0.547672932525123,116.5798256900125,0.005635261535644531,0.0,197.21484375
2,5,0.4370518721215598,0.5005276865556363,0.5679496119622354,88.00291663039985,0.0066411495208740234,0.0,197.21484375
2,6,0.3784763299486921,0.4987997657145436,0.6558571736746504,79.07063572136738,0.007889270782470703,159.25,197.47265625
2,7,0.3654784646680046,0.4987398690941794,0.6611238645116457,77.84802325715289,0.008832454681396484,0.0,197.47265625
2,8,0.28630074275257844,0.49733484246521503,0.7715951771541192,75.01774461747044,0.00975942611694336,0.0,197.47265625
2,9,0.255288380983556,0.4965323643263864,0.7715951771541192,70.08171429194391,0.01064300537109375,0.0,197.47265625
2,10,0.20415870208858516,0.49632365120250177,0.8098912201138925,64.55862209413881,0.01145482063293457,0.0,197.47265625
2,11,0.21136220464404165,0.49630529870834833,0.8709422021931846,58.85365609747256,0.012238025665283203,0.0,197.47265625
2,12,0.10315068967156538,0.5044151151886833,0.8709422021931846,52.722448375885406,0.013002157211303711,0.0,197.73046875
2,13,0.11967599250718436,0.49543729459406016,0.9141749843708538,46.79478226931012,0.013813972473144531,0.0,197.73046875
2,14,0.05644737216835488,0.5058607329010809,0.9141749843708538,41.301514669634706,0.014666318893432617,0.0,197.73046875
2,15,0.05732825277398068,0.4978403893574975,0.956129809042781,36.76847618692338,0.015444278717041016,239.5,197.73046875
2,16,0.06401892069187243,0.48908325860412316,0.956129809042781,33.34472931757304,0.016204357147216797,0.0,197.73046875
2,17,0.05858913145554118,0.5061950877629131,0.956129809042781,30.18927948137973,0.016962051391601562,0.0,197.73046875
2,18,0.056435257257028026,0.5055983883903232,0.960379774694489,27.240697183605395,0.017795324325561523,0.0,197.73046875
2,19,0.05640994928104803,0.5081682795700413,0.9627756860970442,24.480064806346096,0.018564462661743164,0.0,197.98828125
2,20,0.0356844545022213,0.48458903756276905,0.9627756860970442,22.513290798404796,0.01932239532470703,0.0,197.98828125
2,21,0.05636738917439732,0.5105906272872194,0.9627756860970442,20.79848928411851,0.020118236541748047,0.0,197.98828125
2,22,0.029276993641672022,0.49086350404421153,0.9627756860970442,18.99121991793444,0.021047592163085938,0.0,197.98828125
2,23,0.02380594890973836,0.5267960702030038,0.9627756860970442,17.114877396914046,0.02205181121826172,0.0,197.98828125
2,24,0.024645525315436234,0.5228610898718989,0.9627756860970442,15.291142793582422,0.02288961410522461,220.55,197.98828125
2,25,0.022538612902620603,0.5349891660674339,0.9627756860970442,13.9080083249443,0.02392864227294922,0.0,197.98828125
2,26,0.02889511750708934,0.5299001035843381,0.9627759127582817,12.901639320759621,0.02478790283203125,0.0,198.24609375
2,27,0.0266354337980812,0.5209058881716995,0.9627759127582817,12.145628657848157,0.025620698928833008,0.0,198.24609375
2,28,0.03306696512024526,0.501544954487614,0.9627759127582817,11.419932335782537,0.026557445526123047,0.0,198.24609375
2,29,0.021477347806892144,0.5268695774251202,0.9627759127582817,10.710697070533852,0.027619600296020508,0.0,198.24609375
2,30,0.021530617193398327,0.5416447775211035,0.9627759127582817,9.997824072640858,0.028656721115112305,0.0,198.24609375
2,31,0.026324936573636104,0.5452975898135526,0.9627759127582817,9.470847434981957,0.029542207717895508,0.0,198.24609375
2,32,0.044968304827326,0.5488058127077518,0.9627759127582817,8.95270790562251,0.03041839599609375,193.325,198.24609375
2,33,0.023007169348883028,0.5667445032000503,0.9627759127582817,8.410296826732688,0.03128314018249512,0.0,198.50390625
2,34,0.02359354374920708,0.5650755967347102,0.9627759127582817,7.847436566700546,0.0320734977722168,0.0,198.50390625
2,35,0.02146973047317574,0.5791416409114958,0.9627759127582817,7.43837684049975,0.03292107582092285,0.0,198.50390625
