run,generation,min_fitness,mean_fitness,max_fitness,mean_diversity,total_time,cpu_percent,memory_used_MB
1,1,0.4963205398623672,0.49997224632020015,0.5013435071351813,259.1214076906143,0.15682625770568848,1.55,196.06640625
1,2,0.4945848664482603,0.5000197221648869,0.5063819754387265,222.234269698686,0.16117477416992188,46.15,196.23046875
1,3,0.48153696246381666,0.4999323590369934,0.5237649942851261,168.44827142998483,0.1643073558807373,0.0,195.67578125
1,4,0.4695664553713292,0.4997187875835286,0.5377289464191167,118.9883001721286,0.1680769920349121,53.675,196.4453125
1,5,0.365978570437564,0.4993989527713886,0.5828381505801808,90.54564696167274,0.17056941986083984,0.0,196.703125
1,6,0.33143308056845006,0.4997807836827314,0.6038308451690012,82.4070553346996,0.17311978340148926,0.0,196.703125
1,7,0.3894077897009014,0.5017025382992093,0.6269836954861672,82.58827564903365,0.17542028427124023,79.45,196.703125
1,8,0.2515526504339175,0.5004405086155987,0.6542308681769196,80.10298944961684,0.17774748802185059,0.0,196.703125
1,9,0.33061602840704996,0.49937623140607107,0.7204657327031322,73.95393847575043,0.17944073677062988,0.0,196.703125
1,10,0.2515703660179338,0.5033385747024265,0.7271144224064463,66.47002359906833,0.18114900588989258,0.0,196.703125
1,11,0.23041279372157003,0.4958697424398798,0.8652129823299015,59.22045341262924,0.1824932098388672,133.725,196.703125
1,12,0.10201800869025407,0.4979559294769836,0.8652129823299015,52.02743947461011,0.18383312225341797,0.0,196.9609375
1,13,0.10287375914258517,0.49433397351844227,0.909244217382805,44.924297093188976,0.18517756462097168,0.0,196.9609375
1,14,0.05795807852412094,0.5157458602602685,0.9189563895224668,38.843664130545825,0.18631267547607422,0.0,196.9609375
1,15,0.05774727051762035,0.5029860607994752,0.9357917200460137,34.61639194009613,0.18742942810058594,0.0,196.9609375
1,16,0.06953757609910644,0.48717483730645983,0.9627058059810891,31.559471312725236,0.1885695457458496,0.0,196.9609375
1,17,0.061139946529326306,0.49253254526836904,0.9627058059810891,28.961767317766597,0.18960833549499512,175.45,196.9609375
1,18,0.022092441233308502,0.5049530869459505,0.962708006630252,26.16622936974131,0.19064116477966309,0.0,196.9609375
