strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
2,1,0.49775486307964556,0.5000225335616192,0.5021021659421608,0.015527725219726562,0.015527725219726562,31.975,389.91015625,253.2131237734071,0.1,0
2,2,0.49775486307964556,0.49994407259185814,0.5009343861312507,0.015448331832885742,0.030976057052612305,31.25,389.91015625,257.8030846420377,0.1,0
2,3,0.49858933041244163,0.49995137372478304,0.5009610701932227,0.01529073715209961,0.046266794204711914,15.825,389.91015625,255.9637906684925,0.1,0
2,4,0.49858933041244163,0.4998591245441365,0.5006057513604072,0.015266656875610352,0.061533451080322266,31.5,389.91015625,244.39942168496322,0.1,0
2,5,0.49968228817494453,0.4998839430842312,0.5002913642220995,0.015926122665405273,0.07745957374572754,15.175,389.91015625,222.65976941551378,0.1,0
2,6,0.4996804344768759,0.4997805151534919,0.5000144574908113,0.016210079193115234,0.09366965293884277,29.775,389.91015625,120.4432801555032,0.1,0
2,7,0.49968054379241345,0.4997959225829545,0.4999848064077867,0.015262842178344727,0.1089324951171875,31.5,389.91015625,0.7356466336255278,0.15000000000000002,0
2,8,0.49968039841387735,0.49979854886070213,0.5000281387540103,0.015017032623291016,0.12394952774047852,15.875,389.91015625,0.7311215689512885,0.22500000000000003,0
2,9,0.4996803842298072,0.4998083282199224,0.5001557072095483,0.015621662139892578,0.1395711898803711,30.925,389.91015625,0.8797546739334868,0.3375,0
2,10,0.4996803837187638,0.49981420250350456,0.5002246067880982,0.014794111251831055,0.15436530113220215,16.15,389.91015625,1.1536942231275704,0.5062500000000001,0
2,11,0.4996804473526011,0.4998350042270003,0.5003286038676839,0.01557612419128418,0.16994142532348633,31.025,389.91015625,1.5573673239574608,0.7593750000000001,0
2,12,0.4996761374530122,0.499846402825752,0.5003296147642923,0.01726388931274414,0.18720531463623047,27.775,389.91015625,2.1469326492590266,1.1390625,0
2,13,0.49965978681471784,0.4998799198216136,0.500329762536345,0.01802968978881836,0.20523500442504883,26.825,389.91015625,3.063915895867235,1.7085937500000001,0
2,14,0.4996691217497895,0.49989343985996826,0.5003276187116505,0.016504764556884766,0.2217397689819336,29.075,389.91015625,4.714742141775344,2.562890625,0
2,15,0.4996430108523464,0.4999060306666969,0.5003746219770204,0.017330646514892578,0.23907041549682617,13.925,389.91015625,6.862397907678313,2.562890625,0
2,16,0.49965965515389693,0.499898761947373,0.5003505710920928,0.016022205352783203,0.2550926208496094,29.975,389.91015625,7.073569155248306,2.562890625,0
2,17,0.4996596684279042,0.4998944886118042,0.5003366721184128,0.015254974365234375,0.27034759521484375,31.475,389.91015625,6.835760175166976,2.562890625,0
2,18,0.49962974584915165,0.499905676964039,0.5003482123337559,0.015237569808959961,0.2855851650238037,15.825,389.91015625,6.875699737363474,2.562890625,0
2,19,0.4996373437001648,0.49988931683293514,0.5003513398651959,0.014787435531616211,0.3003726005554199,32.525,389.91015625,6.893033914658875,2.562890625,0
2,20,0.49964432140705,0.49989430002251084,0.500373189942509,0.014921903610229492,0.3152945041656494,16.025,389.91015625,6.993438757391721,2.562890625,0
2,21,0.49964261771336893,0.499908841927726,0.5003513429404295,0.015106916427612305,0.3304014205932617,31.95,389.91015625,7.192789327010496,2.562890625,0
2,22,0.4996416044327558,0.4998994177225804,0.5003388238238329,0.014925718307495117,0.34532713890075684,16.15,389.91015625,7.086707984678588,2.562890625,0
2,23,0.49966186962574777,0.49990283403905145,0.5003512083027192,0.015667200088500977,0.3609943389892578,30.85,389.91015625,6.820956973652572,2.562890625,0
2,24,0.4996596647730546,0.49990325835772736,0.5003509421531741,0.015331268310546875,0.3763256072998047,31.4,389.91015625,6.7824064296934,2.562890625,0
2,25,0.4996545737029476,0.4998947663901487,0.5003502664595,0.015132665634155273,0.39145827293395996,15.925,389.91015625,6.969983181218442,2.562890625,0
2,26,0.49963746458168473,0.49989710551022154,0.5003486271432379,0.015194416046142578,0.40665268898010254,31.75,389.91015625,7.09402346713112,2.562890625,0
2,27,0.4996617432142192,0.49989377308291066,0.5003510908371146,0.015883207321166992,0.42253589630126953,15.2,389.91015625,7.092857354008111,2.562890625,0
2,28,0.49966220985074405,0.49989215413886356,0.5003512749989545,0.015301704406738281,0.4378376007080078,31.45,389.91015625,6.767626562434954,2.562890625,0
2,29,0.49963740225052455,0.49989366607451413,0.5003508581610568,0.015077352523803711,0.4529149532318115,31.95,389.91015625,6.891364860709767,2.562890625,0
2,30,0.4996596573083532,0.4998997956932378,0.5003297773324495,0.015070676803588867,0.4679856300354004,15.975,389.91015625,6.973742369633999,2.562890625,0
2,31,0.4996500312887524,0.49989150435013413,0.5003659203955633,0.015058755874633789,0.4830443859100342,32.0,389.91015625,6.94705454977634,2.562890625,0
2,32,0.49963826922827326,0.4998964564523126,0.5003511843732865,0.015116214752197266,0.49816060066223145,15.95,389.91015625,7.057737915175902,2.562890625,0
2,33,0.4996649268105643,0.4998964384115026,0.500341237127802,0.014928340911865234,0.5130889415740967,16.05,389.91015625,7.066120647928477,2.562890625,0
2,34,0.49966165177609867,0.4998914227149799,0.5003513330982238,0.01503133773803711,0.5281202793121338,31.825,389.91015625,6.97169463775978,2.562890625,0
2,35,0.4996375446511241,0.4999095797967786,0.5003296977438542,0.014967679977416992,0.5430879592895508,32.175,389.91015625,6.977433061549508,2.562890625,0
2,36,0.4996407745559743,0.4998884793778168,0.5003471029320584,0.015113353729248047,0.5582013130187988,15.95,389.91015625,6.886153367198157,2.562890625,0
2,37,0.4996385441804538,0.4999045035947868,0.5003505235699695,0.015147924423217773,0.5733492374420166,31.8,389.91015625,6.83676909006024,2.562890625,0
2,38,0.49965279992176204,0.49990126080799685,0.5003467673546964,0.015532970428466797,0.5888822078704834,15.525,389.91015625,7.00494608539031,2.562890625,0
2,39,0.4996596485296221,0.49989220000252743,0.5003513417219381,0.014844179153442383,0.6037263870239258,32.375,389.91015625,7.008913298941858,2.562890625,0
2,40,0.4996607065722614,0.4999017982427191,0.5003743023188498,0.015306949615478516,0.6190333366394043,15.7,389.91015625,7.080314360926116,2.562890625,0
2,41,0.4996377168086255,0.4998851000840166,0.5003509984765709,0.01515507698059082,0.6341884136199951,31.7,389.91015625,6.80808505739198,2.562890625,0
2,42,0.49965996707830684,0.4998986184697993,0.5003545932020415,0.01495671272277832,0.6491451263427734,32.15,389.91015625,6.9633460797076605,2.562890625,0
2,43,0.49963745913437546,0.4998967632400737,0.5003999535845117,0.015071630477905273,0.6642167568206787,15.975,389.91015625,6.888611389053163,2.562890625,0
2,44,0.49963763858875626,0.49990977958876703,0.5003525973208602,0.014964818954467773,0.6791815757751465,32.15,389.91015625,6.999753438481254,2.562890625,0
2,45,0.4996598227528801,0.49990591757664915,0.5003707376442442,0.015460729598999023,0.6946423053741455,15.575,389.91015625,6.868323670047648,2.562890625,0
2,46,0.49965991877595317,0.499899981990564,0.5003510361228579,0.015009880065917969,0.7096521854400635,32.025,389.91015625,6.855772789478329,2.562890625,0
2,47,0.49965992091408024,0.49988672983189686,0.5003511023687475,0.014972686767578125,0.7246248722076416,15.975,389.91015625,7.005438094859,2.562890625,0
2,48,0.49963899933872546,0.4998911312395456,0.5003297269119554,0.01497340202331543,0.739598274230957,31.975,389.91015625,6.74398913089761,2.562890625,0
2,49,0.49963904078860444,0.4998900740267739,0.5003512519793731,0.016067028045654297,0.7556653022766113,30.0,389.91015625,6.9043742902591525,2.562890625,0
2,50,0.49965716893166484,0.49988737937876215,0.5003512747473919,0.015406608581542969,0.7710719108581543,15.525,389.91015625,7.007039144521712,2.562890625,0
2,51,0.4996598863296277,0.49991157917977297,0.5003506954009358,0.017139911651611328,0.7882118225097656,27.975,389.91015625,6.832661322630665,2.562890625,0
2,52,0.49966265197402254,0.4999018228418798,0.500362843167742,0.015364885330200195,0.8035767078399658,31.25,389.91015625,6.996422629250709,2.562890625,0
2,53,0.49964805528595885,0.4999126294399928,0.5003489649738644,0.01501917839050293,0.8185958862304688,16.0,389.91015625,7.058308814030998,2.562890625,0
2,54,0.4996601334460176,0.4999064647372771,0.5003513162779267,0.014927864074707031,0.8335237503051758,32.175,389.91015625,7.00264318058965,2.562890625,0
2,55,0.49964134203668453,0.4998982467181588,0.5003513442835436,0.01517033576965332,0.8486940860748291,31.7,389.91015625,6.82452045196928,2.562890625,0
2,56,0.4996500567925467,0.49990230550196757,0.5003500844282737,0.015717029571533203,0.8644111156463623,15.1,389.91015625,7.072719536009834,2.562890625,0
2,57,0.49966064325250126,0.499903064739401,0.5003483511193756,0.015198469161987305,0.8796095848083496,31.275,389.91015625,6.730549244928653,2.562890625,0
2,58,0.49963840202695037,0.4998897791325871,0.5003456834137072,0.014971256256103516,0.8945808410644531,16.0,389.91015625,6.938999337102027,2.562890625,0
2,59,0.49965653492003526,0.49990031334404905,0.5003513204158366,0.015148162841796875,0.90972900390625,31.575,389.91015625,6.854811409491349,2.562890625,0
2,60,0.49965565710952714,0.49990936134607294,0.5003512014192639,0.016280174255371094,0.9260091781616211,29.575,389.91015625,7.048952456535354,2.562890625,0
2,61,0.4996596947304933,0.4999071287534392,0.5003275937895262,0.015302181243896484,0.9413113594055176,31.35,389.91015625,6.7527436610270115,2.562890625,0
2,62,0.4996535518263828,0.49988827121192786,0.5003499534652391,0.015378952026367188,0.9566903114318848,31.175,389.91015625,6.922999945263546,2.562890625,0
2,63,0.4996601194067722,0.49991473375512496,0.5003472762792134,0.014657020568847656,0.9713473320007324,16.375,389.91015625,6.908110049526021,2.562890625,0
2,64,0.4996596493513586,0.4999003231049602,0.5003469370426663,0.017969608306884766,0.9893169403076172,26.375,389.91015625,6.938029978754225,2.562890625,0
2,65,0.49965965065802753,0.4998926133075121,0.5003482429037279,0.01667618751525879,1.005993127822876,14.3,389.91015625,6.764794721776135,2.562890625,0
2,66,0.49963877908406074,0.49990100642225177,0.5003668353379164,0.016843557357788086,1.022836685180664,28.5,389.91015625,7.046483820057912,2.562890625,0
2,67,0.49963745336098575,0.49990046777848357,0.5003505864792155,0.01578998565673828,1.0386266708374023,30.375,389.91015625,6.961808503020927,2.562890625,0
2,68,0.4996626442633675,0.49991028132064336,0.5003512689474272,0.01506352424621582,1.0536901950836182,15.725,389.91015625,7.082283984992007,2.562890625,0
2,69,0.49965964668243396,0.49990162015242334,0.5003512984655972,0.015105009078979492,1.0687952041625977,31.75,389.91015625,6.699069725055455,2.562890625,0
2,70,0.49962868605711713,0.499878818426608,0.5003512652814049,0.015160083770751953,1.0839552879333496,31.525,389.91015625,6.960979781537617,2.562890625,0
2,71,0.49966008504437154,0.499899885947736,0.5003360482978368,0.015221357345581055,1.0991766452789307,15.7,389.91015625,6.913649027758753,2.562890625,0
