strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
3,1,0.49800379073442247,0.5000157188132929,0.5015576636287061,0.022414684295654297,0.022414684295654297,22.175,389.91015625,255.9444392311143,0.1,0
3,2,0.4979530616657894,0.4999528139602855,0.5014388573045556,0.021959543228149414,0.04437422752380371,33.275,389.91015625,254.55587485482246,0.1,0
3,3,0.4979612011378778,0.49999897376499464,0.5013399549754004,0.022182226181030273,0.06655645370483398,22.0,389.91015625,259.5355423132042,0.1,0
3,4,0.498709100383879,0.5000365241997986,0.5013399549754004,0.022348403930664062,0.08890485763549805,21.725,389.91015625,257.76358624874246,0.1,0
3,5,0.49932296958298195,0.500028026441657,0.5013399549754004,0.0230712890625,0.11197614669799805,31.65,389.91015625,258.09979257673155,0.1,0
3,6,0.49932296958298195,0.49996935093694306,0.5008638545379773,0.022595643997192383,0.13457179069519043,21.55,389.91015625,261.1012199805873,0.1,0
3,7,0.49932296958298195,0.5000019190457723,0.5002583699061637,0.022321462631225586,0.15689325332641602,21.825,389.91015625,249.58511894495382,0.1,0
3,8,0.49932296958298195,0.49998670678412366,0.5002583699061637,0.0228121280670166,0.17970538139343262,31.9,389.91015625,236.3131703517551,0.1,0
3,9,0.4993400168161152,0.500090198120148,0.5002583699061637,0.023698091506958008,0.20340347290039062,20.6,389.91015625,212.75406499775113,0.1,0
3,10,0.49991671665302495,0.5001952055688992,0.5002583699061637,0.025780200958251953,0.22918367385864258,28.225,389.91015625,154.56791167138792,0.1,0
3,11,0.5000424340436068,0.5002151989941064,0.500258368688844,0.023370742797851562,0.25255441665649414,20.8,389.91015625,72.84080164286594,0.1,0
3,12,0.4999759741633933,0.5002217722211274,0.500258368660165,0.021567106246948242,0.2741215229034424,22.5,389.91015625,0.7729180211639324,0.15000000000000002,0
3,13,0.4999752033991291,0.5002225596769282,0.5002583690255867,0.021368741989135742,0.2954902648925781,22.775,389.91015625,0.7744369367297322,0.22500000000000003,0
3,14,0.4999682226593862,0.5002226251807472,0.5002583698385258,0.021413087844848633,0.31690335273742676,34.0,389.91015625,0.8499448758560898,0.3375,0
