strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
3,1,0.49486246832146086,0.49996825607221496,0.5020060633670799,0.02248215675354004,0.02248215675354004,22.1,389.91015625,253.8984716059122,0.1,0
3,2,0.49486246832146086,0.49990020131844554,0.5020244026060984,0.02325725555419922,0.04573941230773926,31.375,389.91015625,248.88873418066765,0.1,0
3,3,0.4975081727703163,0.4999460854967659,0.5022219789392064,0.023585081100463867,0.06932449340820312,20.65,389.91015625,249.7136134704494,0.1,0
3,4,0.49737198855917963,0.4999063613696194,0.5022245932816991,0.022748708724975586,0.09207320213317871,32.15,389.91015625,244.92664453293412,0.1,0
3,5,0.49725284118281404,0.49989253786502824,0.5022355232424391,0.022228240966796875,0.11430144309997559,21.95,389.91015625,236.73717998767268,0.1,0
3,6,0.4972311236500892,0.4998742169199299,0.5023090081056739,0.02222275733947754,0.13652420043945312,21.95,389.91015625,230.6290099654949,0.1,0
3,7,0.4972311236500892,0.49975797886890677,0.5023090081056739,0.02221393585205078,0.1587381362915039,21.95,389.91015625,214.64249440678248,0.1,0
3,8,0.4972311236500892,0.49952444284351843,0.5009839166549257,0.022026777267456055,0.18076491355895996,33.2,389.91015625,190.40018848307034,0.1,0
3,9,0.4972311236500892,0.49964560264615004,0.5010256549028741,0.024322509765625,0.20508742332458496,20.075,389.91015625,168.85122788148007,0.1,0
3,10,0.4992031809502618,0.5000016315185399,0.5010256549028741,0.0257413387298584,0.23082876205444336,28.375,389.91015625,136.29113262439265,0.1,0
3,11,0.4991341677333511,0.5000640006716965,0.5010790474232761,0.02313971519470215,0.2539684772491455,21.025,389.91015625,97.5405503292916,0.1,0
3,12,0.4990225288502765,0.5001728766448514,0.5011087039529492,0.021645545959472656,0.27561402320861816,33.75,389.91015625,0.8449175166931092,0.15000000000000002,0
3,13,0.4990065703692821,0.5001249529692621,0.5010892924640598,0.021424055099487305,0.29703807830810547,22.725,389.91015625,0.8121893315631213,0.22500000000000003,0
3,14,0.49889653831103115,0.5000800114776291,0.5011306783440264,0.021561861038208008,0.3185999393463135,22.575,389.91015625,0.8743997344446538,0.3375,0
3,15,0.4988163258374504,0.5000776509958863,0.5011353855050361,0.021617412567138672,0.34021735191345215,22.525,389.91015625,1.0422457395687643,0.5062500000000001,0
3,16,0.4988207054524132,0.5000460195276158,0.5011353009465929,0.021326541900634766,0.3615438938140869,22.825,389.91015625,1.2940009249233082,0.7593750000000001,0
3,17,0.4988163498228661,0.5000425084725317,0.5011351733267078,0.021488666534423828,0.38303256034851074,33.975,389.91015625,1.7561337444080598,1.1390625,0
3,18,0.49881527688543537,0.5000385757215388,0.5012367587534162,0.021462678909301758,0.4044952392578125,22.625,389.91015625,2.477822242796412,1.7085937500000001,0
3,19,0.4987903895675868,0.5000430256142,0.5012367789975718,0.021211624145507812,0.4257068634033203,22.9,389.91015625,3.5222742251415684,2.562890625,0
3,20,0.4987530684351548,0.5000431571793426,0.5013417983124554,0.021930932998657227,0.44763779640197754,22.125,389.91015625,4.899935852557047,3.8443359375000004,0
3,21,0.4986417346699863,0.5000417170366553,0.5014058380276337,0.02162480354309082,0.46926259994506836,22.5,389.91015625,7.611178642412706,3.8443359375000004,0
