run,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,cpu_time,memory_used_MB
21,1,0.056369178275880005,0.49856573066481275,0.9001026632454232,1.3042960166931152,1.3042960166931152,0.8,1166.8700000000001,433.16796875
21,2,0.16214496175481197,0.5031943252365824,0.9899507989925129,1.3129632472991943,2.6172592639923096,0.0,1166.99,433.16796875
21,3,0.011537126792431684,0.49922462648636623,0.9899507989925129,1.2995052337646484,3.916764497756958,0.0,1167.0800000000002,433.16796875
21,4,0.21397958855013133,0.5024076767257796,0.9899507989925129,1.2898592948913574,5.206623792648315,0.0,1167.17,433.16796875
21,5,0.05695228927828627,0.4964590626406988,0.9899507989925129,1.2926933765411377,6.499317169189453,0.0,1167.26,433.16796875
21,6,0.17959729461610574,0.49934723305247863,0.9899507989925129,1.310605764389038,7.809922933578491,0.0,1167.3700000000001,433.16796875
21,7,0.22815929086451642,0.5006338139329402,0.9899507989925129,1.288412094116211,9.098335027694702,0.0,1167.46,433.16796875
21,8,0.11214535177668011,0.49894466600206955,0.9899507989925129,1.3112702369689941,10.409605264663696,0.0,1167.5700000000002,433.16796875
21,9,0.037420417024520924,0.5012180765398112,0.9899507989925129,1.3133189678192139,11.72292423248291,0.0,1167.68,433.16796875
21,10,0.03743965876248312,0.4986674333452253,0.9899507989925129,1.3073701858520508,13.030294418334961,0.0,1167.7900000000002,433.16796875
21,11,0.14827701091724527,0.4986559565793725,0.9899507989925129,1.3042552471160889,14.33454966545105,0.0,1167.89,433.16796875
21,12,0.09566280693806445,0.5005556630511655,0.9899507989925129,1.2787971496582031,15.613346815109253,0.0,1167.97,433.16796875
21,13,0.11077348052666225,0.5003443025192957,0.9899507989925129,1.2865395545959473,16.8998863697052,0.0,1168.0600000000002,433.16796875
21,14,0.1455916780419509,0.5009823393674391,0.9899507989925129,1.294935703277588,18.194822072982788,0.0,1168.15,433.16796875
21,15,0.20162240778732327,0.5041708550270677,0.9899507989925129,1.2798097133636475,19.474631786346436,0.0,1168.23,433.16796875
21,16,0.021698156446271932,0.501246180567748,0.9899507989925129,1.3083841800689697,20.783015966415405,0.0,1168.3400000000001,433.16796875
21,17,0.029721617306051884,0.5012831174732842,0.9899507989925129,1.2764899730682373,22.059505939483643,0.0,1168.41,433.16796875
21,18,0.11138496943647491,0.50149223384816,0.9899507989925129,1.2790918350219727,23.338597774505615,0.0,1168.49,433.16796875
21,19,0.024706429181151623,0.5031301334683228,0.9899507989925129,1.3031301498413086,24.641727924346924,0.8,1168.6000000000001,433.16796875
21,20,0.20695560520131012,0.505818668274314,0.9899507989925129,1.2986242771148682,25.940352201461792,0.0,1168.69,433.16796875
21,21,0.02346655026947586,0.5030964502084765,0.9899507989925129,1.312582015991211,27.252934217453003,0.0,1168.8100000000002,433.16796875
21,22,0.021623139344216613,0.5000284030368883,0.9899507989925129,1.3013348579406738,28.554269075393677,0.0,1168.9,433.16796875
21,23,0.08631686251731097,0.5021834371017884,0.9899507989925129,1.282923698425293,29.83719277381897,0.0,1168.98,433.16796875
21,24,0.036160431296761664,0.49959058202235135,0.9899507989925129,1.2815508842468262,31.118743658065796,0.0,1169.0600000000002,433.16796875
21,25,0.02979626815361791,0.5020892142239661,0.9899507989925129,1.299907922744751,32.41865158081055,0.0,1169.16,433.16796875
21,26,0.15397014157502692,0.5018245376272749,0.9899507989925129,1.31062650680542,33.72927808761597,0.0,1169.27,433.16796875
21,27,0.10544395776908,0.5022916149624397,0.9899507989925129,1.3092374801635742,35.03851556777954,0.0,1169.38,433.16796875
21,28,0.030692234211522507,0.4969133813663701,0.9899507989925129,1.31911301612854,36.35762858390808,0.0,1169.5,433.16796875
21,29,0.21123705480390037,0.503273296664283,0.9899507989925129,1.2891850471496582,37.64681363105774,0.0,1169.5900000000001,433.16796875
21,30,0.20703972473585502,0.5034838395020421,0.9899507989925129,1.2909083366394043,38.937721967697144,0.0,1169.68,433.16796875
