strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
4,1,0.4478190866768775,0.4997652766906795,0.5337027008470503,0.015558958053588867,0.015558958053588867,31.925,389.91015625,205.59336184835684,0.1,0
4,2,0.3177983465095497,0.49850369152386675,0.580365824934381,0.015383243560791016,0.030942201614379883,31.375,389.91015625,162.59669757850438,0.1,0
4,3,0.3177983465095497,0.4972498926650054,0.6654924328426092,0.01511240005493164,0.04605460166931152,16.0,389.91015625,113.34852153919854,0.1,0
4,4,0.3177983465095497,0.4923718165411082,0.7271523351767633,0.015398979187011719,0.06145358085632324,31.15,389.91015625,78.33140427280063,0.1,0
4,5,0.2532882305343839,0.4832173004455463,0.7183698021585148,0.015294551849365234,0.07674813270568848,15.675,389.91015625,56.213327413922585,0.1,0
4,6,0.19352637861558974,0.4700898387916426,0.8151692041909675,0.015557289123535156,0.09230542182922363,31.125,389.91015625,36.27091593473176,0.1,0
4,7,0.19352637861558974,0.4887048655437266,0.837177239455004,0.016201019287109375,0.10850644111633301,29.9,389.91015625,18.897811264608354,0.1,0
4,8,0.19352637861558974,0.4738968646705111,0.8217737948678774,0.015151023864746094,0.1236574649810791,15.95,389.91015625,10.429883408223406,0.1,0
4,9,0.19352637861558974,0.42151217792809015,0.8212427475715379,0.015107870101928711,0.1387653350830078,32.0,389.91015625,7.655392120823615,0.1,0
4,10,0.19352637861558974,0.39857388384560255,0.8068888492199296,0.015043258666992188,0.15380859375,16.05,389.91015625,6.201390835875791,0.1,0
4,11,0.19352637861558974,0.3508472412120429,0.7723076798282498,0.01516580581665039,0.1689743995666504,31.85,389.91015625,5.027782228038527,0.1,0
4,12,0.19352637861558974,0.2904023496114227,0.7721211342941934,0.015140056610107422,0.1841144561767578,31.9,389.91015625,4.00410493411472,0.15000000000000002,0
4,13,0.20337973149184924,0.2326743632952259,0.4788440737395205,0.017094135284423828,0.20120859146118164,14.175,389.91015625,2.867286721374676,0.22500000000000003,0
4,14,0.20337899265110232,0.22654002482455288,0.45091798032865044,0.017482519149780273,0.21869111061096191,27.625,389.91015625,2.1571911957674907,0.3375,0
4,15,0.20337863925219407,0.2343359491506891,0.5592421698885103,0.016811132431030273,0.2355022430419922,28.25,389.91015625,1.915918287046371,0.5062500000000001,0
4,16,0.20337863925219407,0.2609411580148556,0.8190329490078836,0.01585531234741211,0.2513575553894043,30.375,389.91015625,2.172547592151516,0.7593750000000001,0
4,17,0.20337863925219407,0.30028966415300873,0.8210180759610239,0.015244722366333008,0.2666022777557373,15.825,389.91015625,2.7595681261966902,1.1390625,0
4,18,0.15747286414767875,0.3544002929786849,0.8216485391648334,0.0163421630859375,0.2829444408416748,29.6,389.91015625,3.6365797983437513,1.7085937500000001,0
4,19,0.15747286414767875,0.36537827286344793,0.8217657350353514,0.015165090560913086,0.2981095314025879,15.75,389.91015625,5.028617593619338,1.7085937500000001,0
4,20,0.15299542587066206,0.3543545197227546,0.8149330023487051,0.016225099563598633,0.3143346309661865,29.6,389.91015625,5.145939788384454,1.7085937500000001,0
4,21,0.15299542587066206,0.3528885333190401,0.8200965092863379,0.01620173454284668,0.3305363655090332,29.75,389.91015625,5.158291657808645,1.7085937500000001,0
4,22,0.15299542587066206,0.3468929796738403,0.8188217849678424,0.015691518783569336,0.34622788429260254,15.3,389.91015625,5.181960357965333,1.7085937500000001,0
4,23,0.15299542587066206,0.353821503177613,0.8213961417019324,0.015247821807861328,0.36147570610046387,31.425,389.91015625,5.273129386347591,1.7085937500000001,0
4,24,0.15299542587066206,0.3496670212085724,0.8216571064890772,0.015352487564086914,0.3768281936645508,31.2,389.91015625,5.217676980370334,1.7085937500000001,0
4,25,0.15299542587066206,0.3544099853135024,0.8214870355934925,0.015343904495239258,0.39217209815979004,15.7,389.91015625,5.126728064440816,1.7085937500000001,0
4,26,0.15299542587066206,0.35663630826102843,0.8205906770687954,0.015316963195800781,0.4074890613555908,31.475,389.91015625,5.2854927553736175,1.7085937500000001,0
4,27,0.15299542587066206,0.3547592456350859,0.8691392080769405,0.014925241470336914,0.42241430282592773,16.125,389.91015625,5.367674900553768,1.7085937500000001,0
4,28,0.15299542587066206,0.35879752979551394,0.8722633361002252,0.015287399291992188,0.4377017021179199,31.525,389.91015625,5.309750474713252,1.7085937500000001,0
4,29,0.15299542587066206,0.35762525344820334,0.8396175380247177,0.01514887809753418,0.4528505802154541,31.825,389.91015625,5.369036125540407,1.7085937500000001,0
4,30,0.15280197099327147,0.35863323313425,0.8216985051058492,0.01533055305480957,0.46818113327026367,15.725,389.91015625,5.357716017474007,1.7085937500000001,0
4,31,0.1527422794331817,0.34445262200966686,0.8210940008971122,0.014991044998168945,0.4831721782684326,32.125,389.91015625,5.3231198956739645,1.7085937500000001,0
4,32,0.1527422794331817,0.34090480078956537,0.8627021372733283,0.015157222747802734,0.49832940101623535,15.85,389.91015625,5.470030459842098,1.7085937500000001,0
4,33,0.1527422794331817,0.34195907027913774,0.8204353525167196,0.015069246292114258,0.5133986473083496,31.8,389.91015625,5.48645424543568,1.7085937500000001,0
4,34,0.1527422794331817,0.338199347452684,0.8262218238488562,0.01516270637512207,0.5285613536834717,15.875,389.91015625,5.592244958561434,1.7085937500000001,0
4,35,0.15260493738893477,0.34452664079546386,0.8217467143728872,0.01509237289428711,0.5436537265777588,31.875,389.91015625,5.561885837693204,1.7085937500000001,0
4,36,0.15260493738893477,0.3401024457477716,0.8680472157313903,0.014924764633178711,0.5585784912109375,32.25,389.91015625,5.726673946966746,1.7085937500000001,0
4,37,0.15260493738893477,0.34746529274294313,0.8558214746865892,0.01503753662109375,0.5736160278320312,15.875,389.91015625,5.7772037685245,1.7085937500000001,0
4,38,0.15260493738893477,0.3522366389127054,0.8615072069806325,0.014992952346801758,0.588608980178833,32.1,389.91015625,5.7523242565653305,1.7085937500000001,0
4,39,0.15260493738893477,0.34249286055196243,0.8215780051260801,0.015757083892822266,0.6043660640716553,15.25,389.91015625,5.9701920003978595,1.7085937500000001,0
4,40,0.15260493738893477,0.3448235652029833,0.8204184440449098,0.015277624130249023,0.6196436882019043,31.475,389.91015625,6.002405170223456,1.7085937500000001,0
4,41,0.15260493738893477,0.3520776555686394,0.872620039510747,0.014997482299804688,0.634641170501709,16.025,389.91015625,5.935138222842255,1.7085937500000001,0
4,42,0.15260493738893477,0.3390692710823447,0.8212818781366275,0.014994144439697266,0.6496353149414062,32.075,389.91015625,5.947204785759935,1.7085937500000001,0
4,43,0.15260493738893477,0.34479302333464434,0.8273801696320501,0.015837907791137695,0.665473222732544,30.45,389.91015625,6.116333071703452,1.7085937500000001,0
4,44,0.15260493738893477,0.3382848310804146,0.8577243691292511,0.014984607696533203,0.6804578304290771,16.05,389.91015625,6.108226724456809,1.7085937500000001,0
4,45,0.15260493738893477,0.35228941003033776,0.8606671812742072,0.015032529830932617,0.6954903602600098,32.0,389.91015625,6.327323063537632,1.7085937500000001,0
4,46,0.15260493738893477,0.3424404959354257,0.8446206694147622,0.015372037887573242,0.710862398147583,15.65,389.91015625,6.210434321561796,1.7085937500000001,0
