strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
4,1,0.4843964168705566,0.49981061451453895,0.5136895496187296,0.015627622604370117,0.015627622604370117,31.775,389.91015625,204.0557624857472,0.1,0
4,2,0.4471446199534696,0.49882591362989076,0.5584465664955184,0.015329122543334961,0.030956745147705078,15.75,389.91015625,158.7986030373047,0.1,0
4,3,0.2961457608600919,0.49554794183515205,0.5993755181997978,0.015577077865600586,0.046533823013305664,31.05,389.91015625,103.85964911989886,0.1,0
4,4,0.2961457608600919,0.4895793466899018,0.7215953464758165,0.015465497970581055,0.06199932098388672,31.25,389.91015625,74.0740843241207,0.1,0
4,5,0.17635820953208253,0.4738052965945616,0.764687466075502,0.016725540161132812,0.07872486114501953,14.5,389.91015625,50.31274876242578,0.1,0
4,6,0.10235174365917687,0.46183746032708334,0.9213670159837584,0.01639866828918457,0.0951235294342041,29.425,389.91015625,28.104602965704082,0.1,0
4,7,0.10235174365917687,0.4681026304348488,0.9213670159837584,0.015966176986694336,0.11108970642089844,30.225,389.91015625,15.098248172150996,0.1,0
4,8,0.10235174365917687,0.41234934413427865,0.902763465725682,0.015345573425292969,0.1264352798461914,15.75,389.91015625,9.437881667686119,0.1,0
4,9,0.10235174365917687,0.365311507895778,0.8728771715925532,0.015346765518188477,0.14178204536437988,31.45,389.91015625,7.2792496108258975,0.1,0
4,10,0.10235174365917687,0.33939154886378375,0.8729473624746972,0.015049219131469727,0.1568312644958496,16.025,389.91015625,6.025309329744935,0.1,0
4,11,0.10235174365917687,0.33446034842878875,0.8730094744753736,0.015197515487670898,0.1720287799835205,31.825,389.91015625,5.011728585488265,0.1,0
4,12,0.10235174365917687,0.3242429622231541,0.8730022962222715,0.015351057052612305,0.1873798370361328,31.5,389.91015625,4.362903131958544,0.15000000000000002,0
4,13,0.10239200687041294,0.30658126726164064,0.8729992770197976,0.017720699310302734,0.20510053634643555,27.375,389.91015625,4.044499527201663,0.22500000000000003,0
4,14,0.10239200687041294,0.28362994408785425,0.8730094750448691,0.017316341400146484,0.22241687774658203,27.675,389.91015625,3.4671898348543686,0.3375,0
4,15,0.10239200687041294,0.28300803974912225,0.8728196815159015,0.016971588134765625,0.23938846588134766,28.4,389.91015625,3.0850168247140277,0.5062500000000001,0
4,16,0.10239200687041294,0.28691955032864264,0.8727961610957343,0.019444704055786133,0.2588331699371338,24.575,389.91015625,3.0517390456830142,0.7593750000000001,0
4,17,0.10200249856277338,0.29729909775549757,0.8729584932769319,0.018125057220458984,0.2769582271575928,26.6,389.91015625,3.4381851038021645,1.1390625,0
4,18,0.10200249856277338,0.305566383347688,0.8726841483707143,0.017502307891845703,0.2944605350494385,27.5,389.91015625,4.2512421833422795,1.7085937500000001,0
4,19,0.10197043554213964,0.3294036676124141,0.9001525856149143,0.016939401626586914,0.3113999366760254,14.175,389.91015625,5.704814808584645,1.7085937500000001,0
4,20,0.10197043554213964,0.3269409754600741,0.8729941468560518,0.017474889755249023,0.3288748264312744,27.55,389.91015625,5.795172600927451,1.7085937500000001,0
4,21,0.10197043554213964,0.3272699513525567,0.8730092725699727,0.01646590232849121,0.3453407287597656,14.475,389.91015625,5.882503895236602,1.7085937500000001,0
4,22,0.10197043554213964,0.3209896884457441,0.8720572888082536,0.015549659729003906,0.36089038848876953,30.95,389.91015625,5.757056514762235,1.7085937500000001,0
4,23,0.10197043554213964,0.3296678073463932,0.8729726540542325,0.015375375747680664,0.3762657642364502,31.35,389.91015625,5.7283704492882475,1.7085937500000001,0
4,24,0.10197043554213964,0.329791766589684,0.9208191222223643,0.015291452407836914,0.3915572166442871,15.775,389.91015625,5.796551547051752,1.7085937500000001,0
4,25,0.10197043554213964,0.3338910646842395,0.9200584840315639,0.015286684036254883,0.406843900680542,31.525,389.91015625,5.99143451642872,1.7085937500000001,0
4,26,0.10197043554213964,0.3169627919081766,0.9217774571601496,0.015029668807983398,0.4218735694885254,15.925,389.91015625,6.032897110218781,1.7085937500000001,0
4,27,0.10197043554213964,0.3173490774487824,0.8727605204124507,0.015164375305175781,0.43703794479370117,31.775,389.91015625,6.122618469708291,1.7085937500000001,0
4,28,0.10197043554213964,0.30127111671660095,0.9007842031078797,0.015021324157714844,0.452059268951416,16.05,389.91015625,6.125295173083601,1.7085937500000001,0
4,29,0.10197043554213964,0.3234587581971815,0.9195480098619435,0.016383886337280273,0.4684431552886963,29.4,389.91015625,6.364384077325506,1.7085937500000001,0
