strategy,generation,min_fitness,mean_fitness,max_fitness,time_per_gen,total_time,cpu_percent,memory_used_MB,mean_diversity,mutation_rate,reinitializations
1,1,0.4984821729711177,0.5000002733834861,0.5016120280412779,0.028701305389404297,0.028701305389404297,26.025,389.91015625,251.12142773645365,0.1,0
1,2,0.49845700502885953,0.4998680668924834,0.5008175563186448,0.028892040252685547,0.057593345642089844,25.45,389.91015625,247.32988039078845,0.1,0
1,3,0.49845700502885953,0.49972481766962973,0.5004200216047775,0.029448509216308594,0.08704185485839844,24.925,389.91015625,222.552780323714,0.1,0
1,4,0.49921152476166497,0.49972336481170504,0.5004895922253454,0.02868938446044922,0.11573123931884766,17.1,389.91015625,167.3000121819149,0.1,0
1,5,0.4997338357476286,0.4997613558915926,0.499904450139679,0.028226852416992188,0.14395809173583984,26.0,389.91015625,0.7454994894125859,0.15000000000000002,0
1,6,0.4997338357476286,0.4997620636603287,0.4999313468661242,0.02825617790222168,0.17221426963806152,26.025,389.91015625,0.7530957979321886,0.22500000000000003,0
1,7,0.4997338357476286,0.4997687001202457,0.5000862523031879,0.030197620391845703,0.20241189002990723,24.35,389.91015625,0.9396342094837332,0.3375,0
1,8,0.4997338357476286,0.4997872562997433,0.5002196275815106,0.03142905235290527,0.2338409423828125,31.1,389.91015625,1.2772969554225593,0.5062500000000001,0
1,9,0.4997338354362996,0.49982097210281873,0.5002606611304958,0.0306546688079834,0.2644956111907959,24.0,389.91015625,1.8066075525124539,0.7593750000000001,0
1,10,0.4997338357476286,0.4998560242664536,0.5002740710397292,0.0289614200592041,0.29345703125,25.3,389.91015625,2.5881222779467365,1.1390625,0
1,11,0.4997338357476286,0.4999114276523894,0.5002735412710557,0.0281527042388916,0.3216097354888916,26.1,389.91015625,3.9251283001738835,1.7085937500000001,0
1,12,0.499721381685798,0.49990579524488266,0.5002911950066329,0.027899503707885742,0.34950923919677734,17.55,389.91015625,5.733281030785002,1.7085937500000001,0
1,13,0.4997184102648066,0.49992077134864454,0.5002742527707427,0.033263206481933594,0.38277244567871094,29.5,389.91015625,5.815927816022349,1.7085937500000001,0
1,14,0.4997182933751044,0.49991649411582256,0.5002742537106879,0.030422687530517578,0.4131951332092285,24.125,389.91015625,5.711825652660118,1.7085937500000001,0
1,15,0.4997239542316222,0.49991392661655254,0.5002742499150045,0.032361745834350586,0.4455568790435791,22.7,389.91015625,5.748770855616511,1.7085937500000001,0
1,16,0.49971978401613637,0.49991502574085767,0.5002742538797659,0.030870437622070312,0.4764273166656494,23.75,389.91015625,5.720583963741405,1.7085937500000001,0
